Iteration,timestamp,event,time_s,cpu_before,cpu_after,mem_before,mem_after,client_ct_bytes,server_ct_bytes,total_packet_bytes
0,1764562454.7527382,server_kem_keygen,0.001536057,0.00,0.00,39694336,40382464,,800,800
0,1764562454.7991388,server_kem_keygen,0.000884103,0.00,0.00,39809024,40505344,,800,800
2006,1764562481.3786879,kem_handshake,0.000044533|0.000029905|0.000081220,0.00,0.00,42934272,42934272,768,768,1536
2007,1764562481.380271,kem_handshake,0.000025818|0.000017653|0.000039162,0.00,0.00,42934272,42934272,768,768,1536
2008,1764562481.3814914,kem_handshake,0.000021951|0.000017022|0.000034754,0.00,0.00,42934272,42934272,768,768,1536
2009,1764562481.3827202,kem_handshake,0.000027050|0.000016991|0.000041056,0.00,0.00,42934272,42934272,768,768,1536
2010,1764562481.383959,kem_handshake,0.000029324|0.000016250|0.000035235,0.00,0.00,42934272,42934272,768,768,1536
2011,1764562481.385106,kem_handshake,0.000020027|0.000015809|0.000033632,0.00,0.00,42934272,42934272,768,768,1536
2012,1764562481.3865228,kem_handshake,0.000024515|0.000017202|0.000037339,0.00,0.00,42934272,42934272,768,768,1536
2013,1764562481.3878016,kem_handshake,0.000024996|0.000018534|0.000040234,0.00,0.00,42934272,42934272,768,768,1536
2014,1764562481.3893929,kem_handshake,0.000040445|0.000023123|0.000070200,0.00,0.00,42934272,42934272,768,768,1536
2015,1764562481.3915613,kem_handshake,0.000049742|0.000027931|0.000065160,0.00,0.00,42934272,42934272,768,768,1536
2016,1764562481.3930354,kem_handshake,0.000022692|0.000017923|0.000035516,0.00,0.00,42934272,42934272,768,768,1536
2017,1764562481.3947244,kem_handshake,0.000053328|0.000025256|0.000057196,0.00,0.00,42942464,42942464,768,768,1536
2018,1764562481.396455,kem_handshake,0.000033992|0.000026769|0.000048800,0.00,0.00,42942464,42942464,768,768,1536
2019,1764562481.3978534,kem_handshake,0.000025827|0.000017813|0.000044091,0.00,0.00,42942464,42942464,768,768,1536
2020,1764562481.3993144,kem_handshake,0.000025727|0.000017473|0.000036467,0.00,0.00,42942464,42942464,768,768,1536
2021,1764562481.4004576,kem_handshake,0.000019345|0.000016059|0.000032680,0.00,0.00,42942464,42942464,768,768,1536
2022,1764562481.4020624,kem_handshake,0.000027401|0.000018294|0.000045474,0.00,0.00,42942464,42942464,768,768,1536
2023,1764562481.4034243,kem_handshake,0.000025827|0.000019025|0.000040945,0.00,0.00,42942464,42942464,768,768,1536
2024,1764562481.4050965,kem_handshake,0.000036738|0.000021851|0.000052627,0.00,0.00,42942464,42942464,768,768,1536
2025,1764562481.4074643,kem_handshake,0.000105565|0.000050213|0.000077633,0.00,0.00,42934272,42934272,768,768,1536
2026,1764562481.408875,kem_handshake,0.000022813|0.000017532|0.000042238,0.00,0.00,42934272,42934272,768,768,1536
2027,1764562481.4099884,kem_handshake,0.000019476|0.000016109|0.000033232,0.00,0.00,42934272,42934272,768,768,1536
2028,1764562481.411073,kem_handshake,0.000019476|0.000015980|0.000032801,0.00,0.00,42934272,42934272,768,768,1536
2029,1764562481.4121723,kem_handshake,0.000019907|0.000015659|0.000033322,0.00,0.00,42934272,42934272,768,768,1536
2030,1764562481.4134111,kem_handshake,0.000026299|0.000018995|0.000046566,0.00,0.00,42934272,42934272,768,768,1536
2031,1764562481.4149523,kem_handshake,0.000025637|0.000020999|0.000064078,0.00,0.00,42934272,42934272,768,768,1536
2032,1764562481.416201,kem_handshake,0.000021159|0.000016631|0.000039964,0.00,0.00,42934272,42934272,768,768,1536
2033,1764562481.4174457,kem_handshake,0.000023343|0.000017723|0.000039634,0.00,12742.90,42934272,42934272,768,768,1536
2034,1764562481.4195867,kem_handshake,0.000044863|0.000034073|0.000068336,0.00,0.00,42934272,42934272,768,768,1536
2035,1764562481.4208207,kem_handshake,0.000019817|0.000016410|0.000034874,0.00,0.00,42934272,42934272,768,768,1536
2036,1764562481.4220366,kem_handshake,0.000019416|0.000016110|0.000033242,0.00,0.00,42934272,42934272,768,768,1536
2037,1764562481.4232156,kem_handshake,0.000021229|0.000016170|0.000035536,0.00,0.00,42934272,42934272,768,768,1536
2038,1764562481.4251726,kem_handshake,0.000120242|0.000043640|0.000075078,0.00,0.00,42942464,42942464,768,768,1536
2039,1764562481.4267316,kem_handshake,0.000030737|0.000018825|0.000039443,0.00,0.00,42942464,42942464,768,768,1536
2040,1764562481.428483,kem_handshake,0.000020949|0.000016290|0.000034003,0.00,14198.50,42942464,42942464,768,768,1536
2041,1764562481.4296737,kem_handshake,0.000021029|0.000016531|0.000037459,0.00,0.00,42942464,42942464,768,768,1536
2042,1764562481.430857,kem_handshake,0.000020487|0.000016109|0.000047518,0.00,0.00,42942464,42942464,768,768,1536
2043,1764562481.432045,kem_handshake,0.000021059|0.000016090|0.000034334,0.00,0.00,42942464,42942464,768,768,1536
2044,1764562481.4332619,kem_handshake,0.000021129|0.000016390|0.000034073,0.00,0.00,42942464,42942464,768,768,1536
2045,1764562481.4352407,kem_handshake,0.000019796|0.000026128|0.000066693,0.00,0.00,42942464,42942464,768,768,1536
2046,1764562481.4365096,kem_handshake,0.000021580|0.000017001|0.000036117,0.00,0.00,42942464,42942464,768,768,1536
2047,1764562481.4379668,kem_handshake,0.000032580|0.000020278|0.000039644,0.00,0.00,42942464,42942464,768,768,1536
2048,1764562481.4401157,kem_handshake,0.000053248|0.000037299|0.000081631,0.00,0.00,42942464,42942464,768,768,1536
2049,1764562481.4416192,kem_handshake,0.000022752|0.000016551|0.000037359,0.00,0.00,42942464,42942464,768,768,1536
2050,1764562481.442788,kem_handshake,0.000020367|0.000015919|0.000034333,0.00,0.00,42942464,42942464,768,768,1536
2051,1764562481.4439511,kem_handshake,0.000024576|0.000015549|0.000035655,0.00,0.00,42942464,42942464,768,768,1536
2052,1764562481.4450464,kem_handshake,0.000019005|0.000015338|0.000032961,0.00,0.00,42942464,42942464,768,768,1536
2053,1764562481.4462056,kem_handshake,0.000020769|0.000015959|0.000035024,0.00,0.00,42942464,42942464,768,768,1536
2054,1764562481.4473395,kem_handshake,0.000020458|0.000017783|0.000037199,0.00,0.00,42942464,42942464,768,768,1536
2055,1764562481.4485166,kem_handshake,0.000021469|0.000015679|0.000034073,0.00,0.00,42942464,42942464,768,768,1536
2056,1764562481.4497244,kem_handshake,0.000020218|0.000016030|0.000034804,0.00,0.00,42942464,42942464,768,768,1536
2057,1764562481.4517844,kem_handshake,0.000074498|0.000031458|0.000071572,0.00,0.00,42934272,42934272,768,768,1536
2058,1764562481.453248,kem_handshake,0.000022772|0.000017402|0.000038060,0.00,0.00,42934272,42934272,768,768,1536
2059,1764562481.4549224,kem_handshake,0.000046966|0.000035986|0.000089355,0.00,0.00,42942464,42942464,768,768,1536
2060,1764562481.4566822,kem_handshake,0.000034374|0.000022411|0.000047688,0.00,0.00,42942464,42942464,768,768,1536
2061,1764562481.458085,kem_handshake,0.000029715|0.000019737|0.000044192,0.00,0.00,42942464,42942464,768,768,1536
2062,1764562481.45981,kem_handshake,0.000056174|0.000027741|0.000055062,0.00,0.00,42934272,42934272,768,768,1536
2063,1764562481.4611185,kem_handshake,0.000022041|0.000017051|0.000036046,0.00,0.00,42942464,42942464,768,768,1536
2064,1764562481.4626238,kem_handshake,0.000043701|0.000030195|0.000047057,0.00,0.00,42942464,42942464,768,768,1536
2065,1764562481.4648066,kem_handshake,0.000039703|0.000028303|0.000065992,0.00,0.00,42942464,42942464,768,768,1536
2066,1764562481.4672263,kem_handshake,0.000093402|0.000050433|0.000101758,0.00,0.00,42934272,42934272,768,768,1536
2067,1764562481.4687352,kem_handshake,0.000026039|0.000018594|0.000037700,0.00,0.00,42934272,42934272,768,768,1536
2068,1764562481.4698946,kem_handshake,0.000020026|0.000016620|0.000034825,0.00,0.00,42934272,42934272,768,768,1536
2069,1764562481.4710915,kem_handshake,0.000023784|0.000019185|0.000041136,0.00,0.00,42934272,42934272,768,768,1536
2070,1764562481.4728954,kem_handshake,0.000060262|0.000050673|0.000097550,0.00,0.00,42942464,42942464,768,768,1536
2071,1764562481.4749668,kem_handshake,0.000044402|0.000032160|0.000061203,0.00,0.00,42942464,42942464,768,768,1536
2072,1764562481.476281,kem_handshake,0.000021920|0.000017993|0.000037669,0.00,0.00,42942464,42942464,768,768,1536
2073,1764562481.4774044,kem_handshake,0.000020088|0.000016410|0.000034554,0.00,0.00,42942464,42942464,768,768,1536
2074,1764562481.4785147,kem_handshake,0.000019526|0.000015889|0.000033963,0.00,0.00,42942464,42942464,768,768,1536
2075,1764562481.4796789,kem_handshake,0.000048519|0.000016931|0.000036077,0.00,0.00,42942464,42942464,768,768,1536
2076,1764562481.4809299,kem_handshake,0.000020779|0.000024095|0.000038902,0.00,0.00,42942464,42942464,768,768,1536
2077,1764562481.482761,kem_handshake,0.000065140|0.000040014|0.000096328,0.00,0.00,42934272,42934272,768,768,1536
2078,1764562481.4844077,kem_handshake,0.000028964|0.000020919|0.000037470,0.00,0.00,42934272,42934272,768,768,1536
2079,1764562481.4855654,kem_handshake,0.000020318|0.000016630|0.000034404,0.00,0.00,42934272,42934272,768,768,1536
2080,1764562481.486764,kem_handshake,0.000022752|0.000018484|0.000042669,0.00,0.00,42934272,42934272,768,768,1536
2081,1764562481.4880738,kem_handshake,0.000055352|0.000019036|0.000037850,0.00,0.00,42934272,42934272,768,768,1536
2082,1764562481.4893017,kem_handshake,0.000022441|0.000017573|0.000037119,0.00,0.00,42934272,42934272,768,768,1536
2083,1764562481.4906018,kem_handshake,0.000025106|0.000017092|0.000038371,0.00,0.00,42934272,42934272,768,768,1536
2084,1764562481.492004,kem_handshake,0.000023273|0.000016751|0.000040264,0.00,0.00,42934272,42934272,768,768,1536
2085,1764562481.4932072,kem_handshake,0.000021940|0.000016781|0.000035256,0.00,0.00,42934272,42934272,768,768,1536
2086,1764562481.4943585,kem_handshake,0.000020758|0.000016200|0.000034614,0.00,0.00,42934272,42934272,768,768,1536
2087,1764562481.4955177,kem_handshake,0.000020277|0.000016801|0.000035115,0.00,0.00,42934272,42934272,768,768,1536
2088,1764562481.496641,kem_handshake,0.000020818|0.000016049|0.000034624,0.00,0.00,42934272,42934272,768,768,1536
2089,1764562481.4979973,kem_handshake,0.000049311|0.000022261|0.000066994,0.00,0.00,42934272,42934272,768,768,1536
2090,1764562481.4996536,kem_handshake,0.000025117|0.000018244|0.000044031,0.00,0.00,42934272,42934272,768,768,1536
2091,1764562481.5010395,kem_handshake,0.000027150|0.000019156|0.000041657,0.00,0.00,42934272,42934272,768,768,1536
2092,1764562481.503039,kem_handshake,0.000125322|0.000049852|0.000105605,0.00,0.00,42942464,42942464,768,768,1536
2093,1764562481.5058262,kem_handshake,0.000058268|0.000039082|0.000083514,0.00,0.00,42942464,42942464,768,768,1536
2094,1764562481.5073736,kem_handshake,0.000031108|0.000018554|0.000041837,0.00,0.00,42942464,42942464,768,768,1536
2095,1764562481.5090137,kem_handshake,0.000041677|0.000022302|0.000059530,0.00,0.00,42942464,42942464,768,768,1536
2096,1764562481.511321,kem_handshake,0.000051885|0.000025477|0.000071893,0.00,0.00,42942464,42942464,768,768,1536
2097,1764562481.5138483,kem_handshake,0.000037659|0.000024255|0.000071452,0.00,0.00,42942464,42942464,768,768,1536
2098,1764562481.5153859,kem_handshake,0.000026749|0.000018123|0.000040064,0.00,0.00,42942464,42942464,768,768,1536
2099,1764562481.516872,kem_handshake,0.000033922|0.000019325|0.000060101,0.00,0.00,42942464,42942464,768,768,1536
2100,1764562481.5182052,kem_handshake,0.000022130|0.000017101|0.000036888,0.00,0.00,42942464,42942464,768,768,1536
2101,1764562481.519393,kem_handshake,0.000021069|0.000016691|0.000035676,0.00,0.00,42942464,42942464,768,768,1536
2102,1764562481.5205514,kem_handshake,0.000020748|0.000017282|0.000035576,0.00,0.00,42942464,42942464,768,768,1536
2103,1764562481.5225227,kem_handshake,0.000113620|0.000049071|0.000128157,0.00,0.00,42934272,42934272,768,768,1536
2104,1764562481.525559,kem_handshake,0.000084086|0.000034834|0.000080939,0.00,0.00,42934272,42934272,768,768,1536
2105,1764562481.5276995,kem_handshake,0.000022752|0.000017121|0.000037820,0.00,0.00,42934272,42934272,768,768,1536
2106,1764562481.5289142,kem_handshake,0.000024566|0.000017242|0.000038952,0.00,0.00,42934272,42934272,768,768,1536
2107,1764562481.5301616,kem_handshake,0.000021590|0.000016941|0.000037419,0.00,0.00,42934272,42934272,768,768,1536
2108,1764562481.5313346,kem_handshake,0.000021279|0.000016771|0.000036898,0.00,0.00,42934272,42934272,768,768,1536
2109,1764562481.5326426,kem_handshake,0.000027931|0.000018665|0.000044682,0.00,0.00,42934272,42934272,768,768,1536
2110,1764562481.533918,kem_handshake,0.000022081|0.000017713|0.000041176,0.00,0.00,42934272,42934272,768,768,1536
2111,1764562481.535161,kem_handshake,0.000024515|0.000019035|0.000041056,0.00,0.00,42934272,42934272,768,768,1536
2112,1764562481.536508,kem_handshake,0.000023764|0.000018244|0.000040004,0.00,0.00,42934272,42934272,768,768,1536
2113,1764562481.5378146,kem_handshake,0.000021369|0.000017042|0.000036287,0.00,0.00,42934272,42934272,768,768,1536
2114,1764562481.5390334,kem_handshake,0.000021039|0.000016250|0.000035405,0.00,0.00,42934272,42934272,768,768,1536
2115,1764562481.5402472,kem_handshake,0.000024365|0.000018254|0.000037129,0.00,0.00,42934272,42934272,768,768,1536
2116,1764562481.5415478,kem_handshake,0.000022171|0.000017382|0.000036678,0.00,0.00,42934272,42934272,768,768,1536
2117,1764562481.54275,kem_handshake,0.000021890|0.000017022|0.000035466,0.00,0.00,42934272,42934272,768,768,1536
2118,1764562481.5439296,kem_handshake,0.000020729|0.000021550|0.000034594,0.00,0.00,42934272,42934272,768,768,1536
2119,1764562481.5451741,kem_handshake,0.000022071|0.000016911|0.000035877,0.00,0.00,42934272,42934272,768,768,1536
2120,1764562481.5464277,kem_handshake,0.000034934|0.000018885|0.000042599,0.00,0.00,42934272,42934272,768,768,1536
2121,1764562481.5480125,kem_handshake,0.000028703|0.000019807|0.000041968,0.00,0.00,42934272,42934272,768,768,1536
2122,1764562481.549574,kem_handshake,0.000032129|0.000019326|0.000043059,0.00,0.00,42934272,42934272,768,768,1536
2123,1764562481.5509148,kem_handshake,0.000022812|0.000017032|0.000039242,0.00,0.00,42934272,42934272,768,768,1536
2124,1764562481.5520978,kem_handshake,0.000020358|0.000017032|0.000035245,0.00,0.00,42934272,42934272,768,768,1536
2125,1764562481.5532517,kem_handshake,0.000021830|0.000016481|0.000036307,0.00,0.00,42934272,42934272,768,768,1536
2126,1764562481.5543973,kem_handshake,0.000019706|0.000016901|0.000035285,0.00,0.00,42934272,42934272,768,768,1536
2127,1764562481.5555274,kem_handshake,0.000020227|0.000016431|0.000035045,0.00,0.00,42934272,42934272,768,768,1536
2128,1764562481.5567007,kem_handshake,0.000020698|0.000017673|0.000037009,0.00,0.00,42934272,42934272,768,768,1536
2129,1764562481.5579896,kem_handshake,0.000026849|0.000019496|0.000047708,0.00,0.00,42934272,42934272,768,768,1536
2130,1764562481.5593984,kem_handshake,0.000029505|0.000019025|0.000047608,0.00,0.00,42934272,42934272,768,768,1536
2131,1764562481.5610123,kem_handshake,0.000023764|0.000018064|0.000049161,0.00,0.00,42934272,42934272,768,768,1536
2132,1764562481.5625136,kem_handshake,0.000035836|0.000021239|0.000060391,0.00,0.00,42934272,42934272,768,768,1536
2133,1764562481.564331,kem_handshake,0.000030116|0.000019787|0.000054301,0.00,0.00,42934272,42934272,768,768,1536
2134,1764562481.566145,kem_handshake,0.000026869|0.000018834|0.000040485,0.00,0.00,42934272,42934272,768,768,1536
2135,1764562481.5674949,kem_handshake,0.000026198|0.000017913|0.000038311,0.00,0.00,42934272,42934272,768,768,1536
2136,1764562481.5689712,kem_handshake,0.000030036|0.000018574|0.000043941,0.00,0.00,42934272,42934272,768,768,1536
2137,1764562481.5702772,kem_handshake,0.000024705|0.000017672|0.000041146,0.00,0.00,42934272,42934272,768,768,1536
2138,1764562481.5716221,kem_handshake,0.000021880|0.000018795|0.000043320,0.00,0.00,42934272,42934272,768,768,1536
2139,1764562481.5733087,kem_handshake,0.000039663|0.000020588|0.000092110,0.00,0.00,42934272,42934272,768,768,1536
2140,1764562481.5748541,kem_handshake,0.000022612|0.000016851|0.000041427,0.00,0.00,42934272,42934272,768,768,1536
2141,1764562481.5761323,kem_handshake,0.000066854|0.000024986|0.000037941,0.00,7382.80,42934272,42934272,768,768,1536
2142,1764562481.577395,kem_handshake,0.000023443|0.000017573|0.000036667,0.00,0.00,42934272,42934272,768,768,1536
2143,1764562481.5787003,kem_handshake,0.000025167|0.000019626|0.000039463,0.00,0.00,42934272,42934272,768,768,1536
2144,1764562481.5801713,kem_handshake,0.000029765|0.000018945|0.000045444,0.00,0.00,42934272,42934272,768,768,1536
2145,1764562481.5816207,kem_handshake,0.000027150|0.000018545|0.000041186,0.00,0.00,42934272,42934272,768,768,1536
2146,1764562481.5833042,kem_handshake,0.000038821|0.000025107|0.000063066,0.00,0.00,42934272,42934272,768,768,1536
2147,1764562481.5849113,kem_handshake,0.000027921|0.000018955|0.000040524,0.00,0.00,42934272,42934272,768,768,1536
2148,1764562481.5863638,kem_handshake,0.000024705|0.000017523|0.000038612,0.00,0.00,42934272,42934272,768,768,1536
2149,1764562481.5879135,kem_handshake,0.000045975|0.000024816|0.000074939,0.00,0.00,42934272,42934272,768,768,1536
2150,1764562481.5902057,kem_handshake,0.000063177|0.000029675|0.000077132,0.00,0.00,42934272,42934272,768,768,1536
2151,1764562481.5923126,kem_handshake,0.000033833|0.000025888|0.000056425,0.00,0.00,42934272,42934272,768,768,1536
2152,1764562481.5940318,kem_handshake,0.000049050|0.000025648|0.000048750,0.00,0.00,42942464,42942464,768,768,1536
2153,1764562481.5960712,kem_handshake,0.000073926|0.000032880|0.000115232,0.00,0.00,42942464,42942464,768,768,1536
2154,1764562481.597888,kem_handshake,0.000036387|0.000020257|0.000078245,0.00,0.00,42942464,42942464,768,768,1536
2155,1764562481.5995984,kem_handshake,0.000036828|0.000019216|0.000047658,0.00,0.00,42942464,42942464,768,768,1536
2156,1764562481.6019034,kem_handshake,0.000128717|0.000062185|0.000084536,0.00,0.00,42934272,42934272,768,768,1536
2157,1764562481.6032176,kem_handshake,0.000023534|0.000017352|0.000034233,0.00,0.00,42934272,42934272,768,768,1536
2158,1764562481.6044426,kem_handshake,0.000022942|0.000017322|0.000036107,0.00,0.00,42934272,42934272,768,768,1536
2159,1764562481.605715,kem_handshake,0.000026629|0.000018975|0.000042488,0.00,0.00,42934272,42934272,768,768,1536
2160,1764562481.6076152,kem_handshake,0.000045394|0.000022111|0.000062074,0.00,0.00,42934272,42934272,768,768,1536
2161,1764562481.6096287,kem_handshake,0.000036567|0.000020528|0.000045454,0.00,0.00,42934272,42934272,768,768,1536
2162,1764562481.6108375,kem_handshake,0.000022762|0.000016471|0.000035275,0.00,0.00,42934272,42934272,768,768,1536
2163,1764562481.6119792,kem_handshake,0.000019947|0.000016431|0.000033582,0.00,0.00,42934272,42934272,768,768,1536
2164,1764562481.6131504,kem_handshake,0.000024165|0.000016962|0.000036798,0.00,0.00,42934272,42934272,768,768,1536
2165,1764562481.6143298,kem_handshake,0.000019756|0.000016761|0.000034374,0.00,14411.70,42934272,42934272,768,768,1536
2166,1764562481.6155152,kem_handshake,0.000020307|0.000016311|0.000036577,0.00,0.00,42934272,42934272,768,768,1536
2167,1764562481.6167963,kem_handshake,0.000022532|0.000017412|0.000036418,0.00,0.00,42934272,42934272,768,768,1536
2168,1764562481.6181204,kem_handshake,0.000024876|0.000020157|0.000044623,0.00,0.00,42934272,42934272,768,768,1536
2169,1764562481.6194532,kem_handshake,0.000026188|0.000017683|0.000041447,0.00,0.00,42934272,42934272,768,768,1536
2170,1764562481.6208813,kem_handshake,0.000025618|0.000017833|0.000045003,0.00,0.00,42934272,42934272,768,768,1536
2171,1764562481.622367,kem_handshake,0.000037319|0.000020688|0.000056845,0.00,0.00,42934272,42934272,768,768,1536
2172,1764562481.6243002,kem_handshake,0.000027872|0.000018474|0.000050824,0.00,0.00,42934272,42934272,768,768,1536
2173,1764562481.627188,kem_handshake,0.000111646|0.000044482|0.000154205,0.00,0.00,42934272,42934272,768,768,1536
2174,1764562481.6302278,kem_handshake,0.000057797|0.000028232|0.000060602,0.00,0.00,42934272,42934272,768,768,1536
2175,1764562481.6322849,kem_handshake,0.000036026|0.000022702|0.000054430,0.00,0.00,42934272,42934272,768,768,1536
2176,1764562481.6342275,kem_handshake,0.000068046|0.000035235|0.000097150,0.00,0.00,42934272,42934272,768,768,1536
2177,1764562481.6368873,kem_handshake,0.000064308|0.000044993|0.000134218,0.00,0.00,42934272,42934272,768,768,1536
2178,1764562481.639974,kem_handshake,0.000061784|0.000036878|0.000083584,0.00,0.00,42934272,42934272,768,768,1536
2179,1764562481.6414993,kem_handshake,0.000025558|0.000017783|0.000037319,0.00,0.00,42934272,42934272,768,768,1536
2180,1764562481.642703,kem_handshake,0.000022592|0.000016912|0.000034474,0.00,0.00,42934272,42934272,768,768,1536
2181,1764562481.6440177,kem_handshake,0.000021590|0.000017733|0.000064950,0.00,0.00,42934272,42934272,768,768,1536
2182,1764562481.645888,kem_handshake,0.000086109|0.000042739|0.000124420,0.00,0.00,42934272,42934272,768,768,1536
2183,1764562481.6496747,kem_handshake,0.000086299|0.000041727|0.000141241,0.00,0.00,42934272,42934272,768,768,1536
2184,1764562481.6525517,kem_handshake,0.000051485|0.000035185|0.000076181,0.00,0.00,42934272,42934272,768,768,1536
2185,1764562481.6546335,kem_handshake,0.000055042|0.000034804|0.000091289,0.00,0.00,42934272,42934272,768,768,1536
2186,1764562481.6588483,kem_handshake,0.000093934|0.000053699|0.000138105,0.00,0.00,42942464,42942464,768,768,1536
2187,1764562481.6630638,kem_handshake,0.000143615|0.000061684|0.000202905,0.00,0.00,42942464,42942464,768,768,1536
2188,1764562481.6665637,kem_handshake,0.000104713|0.000042739|0.000116656,0.00,0.00,42942464,42942464,768,768,1536
2189,1764562481.6696131,kem_handshake,0.000049992|0.000034634|0.000081380,0.00,0.00,42942464,42942464,768,768,1536
2190,1764562481.671815,kem_handshake,0.000027110|0.000017963|0.000039633,0.00,0.00,42942464,42942464,768,768,1536
2191,1764562481.6749315,kem_handshake,0.000053609|0.000037359|0.000100235,0.00,0.00,42942464,42942464,768,768,1536
2192,1764562481.6769745,kem_handshake,0.000044131|0.000022672|0.000045434,0.00,0.00,42942464,42942464,768,768,1536
2193,1764562481.6788998,kem_handshake,0.000047337|0.000022412|0.000062736,0.00,0.00,42942464,42942464,768,768,1536
2194,1764562481.6810932,kem_handshake,0.000055222|0.000026098|0.000060591,0.00,0.00,42934272,42934272,768,768,1536
2195,1764562481.682742,kem_handshake,0.000034814|0.000019876|0.000042619,0.00,0.00,42934272,42934272,768,768,1536
2196,1764562481.6843064,kem_handshake,0.000040845|0.000022692|0.000055202,0.00,0.00,42934272,42934272,768,768,1536
2197,1764562481.685571,kem_handshake,0.000022271|0.000016330|0.000033832,0.00,0.00,42934272,42934272,768,768,1536
2198,1764562481.6870403,kem_handshake,0.000061454|0.000024325|0.000038140,0.00,0.00,42934272,42934272,768,768,1536
2199,1764562481.6885228,kem_handshake,0.000049060|0.000026418|0.000046586,0.00,0.00,42942464,42942464,768,768,1536
2200,1764562481.6909306,kem_handshake,0.000052798|0.000037961|0.000085168,0.00,0.00,42942464,42942464,768,768,1536
2201,1764562481.692592,kem_handshake,0.000038331|0.000020227|0.000047097,0.00,0.00,42942464,42942464,768,768,1536
2202,1764562481.6938148,kem_handshake,0.000023413|0.000017613|0.000036357,0.00,0.00,42942464,42942464,768,768,1536
2203,1764562481.6950653,kem_handshake,0.000018765|0.000051815|0.000066553,0.00,0.00,42942464,42942464,768,768,1536
2204,1764562481.6967854,kem_handshake,0.000051224|0.000028553|0.000065311,0.00,0.00,42934272,42934272,768,768,1536
2205,1764562481.6987689,kem_handshake,0.000058698|0.000032310|0.000072194,0.00,0.00,42934272,42934272,768,768,1536
2206,1764562481.7002902,kem_handshake,0.000030226|0.000023363|0.000055913,0.00,0.00,42934272,42934272,768,768,1536
2207,1764562481.7018383,kem_handshake,0.000031919|0.000023343|0.000058077,0.00,0.00,42934272,42934272,768,768,1536
2208,1764562481.7033172,kem_handshake,0.000031408|0.000021129|0.000052688,0.00,0.00,42934272,42934272,768,768,1536
2209,1764562481.7047374,kem_handshake,0.000026029|0.000017452|0.000037580,0.00,0.00,42934272,42934272,768,768,1536
2210,1764562481.7060778,kem_handshake,0.000025828|0.000016831|0.000038301,0.00,0.00,42934272,42934272,768,768,1536
2211,1764562481.7073848,kem_handshake,0.000026970|0.000018725|0.000041045,0.00,0.00,42934272,42934272,768,768,1536
2212,1764562481.708879,kem_handshake,0.000027100|0.000020648|0.000041977,0.00,0.00,42934272,42934272,768,768,1536
2213,1764562481.7102637,kem_handshake,0.000024215|0.000017072|0.000037329,0.00,0.00,42934272,42934272,768,768,1536
2214,1764562481.7114213,kem_handshake,0.000019596|0.000016731|0.000035336,0.00,0.00,42934272,42934272,768,768,1536
2215,1764562481.7125545,kem_handshake,0.000018654|0.000015319|0.000032741,0.00,0.00,42934272,42934272,768,768,1536
2216,1764562481.7136624,kem_handshake,0.000018945|0.000015709|0.000032761,0.00,0.00,42934272,42934272,768,768,1536
2217,1764562481.7147667,kem_handshake,0.000019606|0.000015749|0.000033242,0.00,0.00,42934272,42934272,768,768,1536
2218,1764562481.7159739,kem_handshake,0.000022051|0.000017222|0.000094965,0.00,0.00,42934272,42934272,768,768,1536
2219,1764562481.7175298,kem_handshake,0.000021640|0.000016270|0.000040505,0.00,0.00,42934272,42934272,768,768,1536
2220,1764562481.7194817,kem_handshake,0.000042439|0.000029505|0.000038000,0.00,0.00,42934272,42934272,768,768,1536
2221,1764562481.7211068,kem_handshake,0.000020047|0.000016240|0.000033893,0.00,0.00,42934272,42934272,768,768,1536
2222,1764562481.722311,kem_handshake,0.000022381|0.000016421|0.000041857,0.00,0.00,42934272,42934272,768,768,1536
2223,1764562481.7235322,kem_handshake,0.000019807|0.000016751|0.000034384,0.00,0.00,42934272,42934272,768,768,1536
2224,1764562481.7247586,kem_handshake,0.000029184|0.000021069|0.000044121,0.00,0.00,42934272,42934272,768,768,1536
2225,1764562481.7260382,kem_handshake,0.000020859|0.000016991|0.000034083,0.00,0.00,42934272,42934272,768,768,1536
2226,1764562481.727167,kem_handshake,0.000018965|0.000015589|0.000032721,0.00,0.00,42934272,42934272,768,768,1536
2227,1764562481.7294264,kem_handshake,0.000127055|0.000050082|0.000094745,0.00,0.00,42942464,42942464,768,768,1536
2228,1764562481.7317295,kem_handshake,0.000045654|0.000033141|0.000076912,0.00,6824.00,42934272,42934272,768,768,1536
2229,1764562481.7336102,kem_handshake,0.000056224|0.000036097|0.000072855,0.00,0.00,42942464,42942464,768,768,1536
2230,1764562481.7349331,kem_handshake,0.000022302|0.000016851|0.000074507,0.00,0.00,42942464,42942464,768,768,1536
2231,1764562481.736378,kem_handshake,0.000039833|0.000017743|0.000034153,0.00,0.00,42942464,42942464,768,768,1536
2232,1764562481.7375283,kem_handshake,0.000019005|0.000041957|0.000033051,0.00,0.00,42942464,42942464,768,768,1536
2233,1764562481.7387562,kem_handshake,0.000026639|0.000019767|0.000040786,0.00,0.00,42942464,42942464,768,768,1536
2234,1764562481.7407787,kem_handshake,0.000126264|0.000057126|0.000126775,0.00,0.00,42934272,42934272,768,768,1536
2235,1764562481.7428787,kem_handshake,0.000045604|0.000021450|0.000063717,0.00,0.00,42934272,42934272,768,768,1536
2236,1764562481.7442427,kem_handshake,0.000022391|0.000017463|0.000034704,0.00,0.00,42934272,42934272,768,768,1536
