Iteration,timestamp,client_keygen_s,client_enc_s,client_dec_s,server_enc_s,server_dec_s,server_sign_s,final_key_hex
290,1764450474.0446262,0.000046025,0.000024205,0.000057065,0.000058598,0.000081300,0.000092481,5717de39b19e35b1a158fffc385fde9f6e4a40eb926e537aac2ac762176ee6bf
291,1764450474.048058,0.000041286,0.000018985,0.000093653,0.000069649,0.000098162,0.000109793,66756da987092c99bb751066d1c141e2e8549559bc83664ba038eae0a335dfed
292,1764450474.0518465,0.000070891,0.000049011,0.000044492,0.000074327,0.000095907,0.000113499,8a2fee760cfd22ee02cd5e9939b6f7160c6524537e079392e99e8138bbd2b4f5
293,1764450474.0546007,0.000030186,0.000020007,0.000024556,0.000060101,0.000066793,0.000075188,fbe475486a2956f96fc13934a71e87793204820888d58e598bde6176201a9663
294,1764450474.0571594,0.000023664,0.000015539,0.000072835,0.000054912,0.000051194,0.000085087,8d293b3729077ae92ff72639457f5aa49f681f90ff7a95730165a64f7cd0170e
295,1764450474.059801,0.000037689,0.000017452,0.000027401,0.000043670,0.000049150,0.000091048,453c9f6d543ad9f6b7bf7318969d071a801e998b226c679fdcddc58ea10cb296
296,1764450474.0622973,0.000026919,0.000029905,0.000023573,0.000052387,0.000045925,0.000075038,cfbacf1dc77d685f68967d19907695a1e52f9b848857fd09e2ec4027218a0251
297,1764450474.0651162,0.000022571,0.000017302,0.000055793,0.000062906,0.000082372,0.000122696,d44c2bb63a6e12f2374b49afdb613129ea01b2d6d9eee8ff97e1c673f72db957
298,1764450474.0673304,0.000034834,0.000018614,0.000040625,0.000039092,0.000042589,0.000049952,316add97bd0132c9a129b0017250b4b84458dec6505495f06d1c14c3cf38ab4c
299,1764450474.0694077,0.000033893,0.000020197,0.000021259,0.000036497,0.000041978,0.000054540,1e4576c7a43fec14711e9bb0580cc002fab3f4656d0eb33033d4f5d19b7164e6
300,1764450474.0720344,0.000025757,0.000019015,0.000053639,0.000060552,0.000063407,0.000097961,f1ef64bc773db8984bfc67f82c1624960c0b9c3f370d5ebcc3d4bcdb1d765de1
301,1764450474.0751016,0.000043761,0.000026669,0.000034133,0.000054631,0.000076822,0.000069027,a56bbd58335115f4797069568a298e7d9aa081fae0a847246b59c078a34021d4
302,1764450474.0778263,0.000026790,0.000015910,0.000026579,0.000058287,0.000057997,0.000100095,a9ded10a5f7c48b4aaf0f638b542045c13388b19e1682d0adcd12b85a027397e
303,1764450474.081389,0.000025547,0.000018845,0.000066883,0.000073085,0.000093773,0.000125852,a31c91ffce94d2fa42d6a7b4e447fd1c20a8b8dbcac9eda2cbca545a8a3f8652
304,1764450474.0842166,0.000050654,0.000026219,0.000025998,0.000064178,0.000085938,0.000089676,9d80a201b866f22ab7bd97d218bac42451a489d340e521086e21fa7b2518ea17
305,1764450474.0864341,0.000026449,0.000015649,0.000026379,0.000056203,0.000053569,0.000078275,e29d1e99abcec89eb643f2ffbb94cff4330dc0aa09d845351235b292294d4767
306,1764450474.0889807,0.000024275,0.000015659,0.000044301,0.000057586,0.000063818,0.000105645,cba7debf0a5988683d20971de2df841d2e2e1acf1d25bd9b41ba5f53df3c05bf
307,1764450474.0917957,0.000044082,0.000029875,0.000025998,0.000071061,0.000063357,0.000053588,5e29d82b21f4f3fa14a2c2d53db7d695e3388f42287a8f3ff15c38932dc9f1cf
308,1764450474.0937388,0.000024025,0.000015148,0.000028673,0.000034013,0.000039052,0.000044122,6925568074e4142a30b29be5186e4436812c1dfcefc933d0db7708a2b204dec5
309,1764450474.0970576,0.000038741,0.000023353,0.000084266,0.000052867,0.000068357,0.000099383,7e2120aea646246d50921b89ee0da4f161294a98f10277bd6970f4a38a0b1e52
310,1764450474.0999708,0.000039593,0.000017993,0.000055052,0.000047939,0.000061674,0.000071412,72d04e31f034d83acf2bfaf00d25fd9ba8dcc4ffca936cd7f2f4b932804a8426
311,1764450474.1024983,0.000035676,0.000016851,0.000033753,0.000077613,0.000091760,0.000118148,06e5fae5233449a0031ed9eff4d01619492afb7e5aee88c8900b48af5e10b14b
312,1764450474.1050708,0.000027351,0.000017282,0.000030126,0.000068838,0.000077994,0.000124419,0bb31722574acef40e241011b2eb2338546e9e937cce5e64d3302f7d42e09798
313,1764450474.1077223,0.000028072,0.000016591,0.000047738,0.000044061,0.000051966,0.000062806,3a688c7fa1022a14943678aa16952249bdce7f90ca28fc6c1251a6dc646e2d10
314,1764450474.1095045,0.000030366,0.000018093,0.000024946,0.000030556,0.000031067,0.000038280,670d888cf9a65a405485c3d15e5402ce7abaf40d4267e8d9ab4613589f18617f
315,1764450474.1117084,0.000025457,0.000015208,0.000033522,0.000057776,0.000055983,0.000079597,9773962fd05c2849c79da4098e530c7bd585c31c4fb38493e6b957fbb76cea7c
316,1764450474.114627,0.000026629,0.000016480,0.000063287,0.000070339,0.000090347,0.000129609,453675c1bab8888c2ad70be21fe4c97cd481900cd8294511d09c94a3a7c5a957
317,1764450474.1174152,0.000030397,0.000017733,0.000028503,0.000061313,0.000065240,0.000095166,27135dccdf3e0f5849fe84b470ba0d5bfa59b789688b3106929c313a32604d13
318,1764450474.1194406,0.000034874,0.000027892,0.000026459,0.000031488,0.000038732,0.000058959,16c76bcc1bb93e4c1463e3680c762e64520deacf689b9878f86dfadd5baa20a3
319,1764450474.1219795,0.000023584,0.000015449,0.000038561,0.000088172,0.000080759,0.000092571,bf22801590774c21918427f5a083291b5f68fa82f2d32971ad6d84d9847a7261
320,1764450474.124663,0.000040384,0.000018885,0.000058899,0.000043300,0.000052407,0.000075790,75d025a5d11da323dc2a57fbaf918f95b3f29e87aa3808ec4c14d7863b930520
321,1764450474.1274247,0.000040705,0.000020357,0.000035776,0.000053148,0.000050273,0.000100486,c44e56cc4009de442bdd3aa392069b292bf0c0d47bc1219f5ba5066b7af9e371
322,1764450474.1297083,0.000027470,0.000016631,0.000052787,0.000035226,0.000037118,0.000098802,499fe9062942dc0785c8c8768bcc8f0b2ae930b5d2c5b638127024ab5ef6fc82
323,1764450474.1328027,0.000031559,0.000019205,0.000039132,0.000051455,0.000065281,0.000088002,acebee137b9538d1e5f803261d7af33b399554d938d82e1409fafe3221c5db16
324,1764450474.134688,0.000027781,0.000016901,0.000033291,0.000032861,0.000036658,0.000043961,87a89cb8c20348f2126757d44b92f6a180ebabbdb2e104a655948acce840fec4
325,1764450474.1373534,0.000025106,0.000015889,0.000093132,0.000052146,0.000033753,0.000050123,796313fe323d79496e39bf02b4cf1ca9d9b1c1301d94e40ad13bd003b1569768
326,1764450474.1410966,0.000044342,0.000021320,0.000058769,0.000075569,0.000090978,0.000128487,243a6126275de9de8b4fef7734e2e127dd53827a7a7dbcfa79c69389617dcaec
327,1764450474.1439857,0.000036818,0.000018124,0.000056494,0.000050453,0.000060402,0.000084566,786a0a8ee9a8c6e39efe6c0bd4a122aea8e379b3077e94db8a8112ffa0d43efc
328,1764450474.146902,0.000047768,0.000030787,0.000030626,0.000066373,0.000084917,0.000055312,ed9e5c85a15c0233ecb022b163c5a2bd914c71d34f483f671062cfd2886de659
329,1764450474.150012,0.000032991,0.000027161,0.000058888,0.000067354,0.000075971,0.000126714,e1d175e919299a78069fe6be981b790c0bf703e080ab55a1f3b94682c571d0d1
330,1764450474.1526556,0.000052156,0.000031368,0.000025307,0.000032029,0.000037689,0.000050483,326774f9c1729872204f2a253e0edb99fafddd980245b7bfdd7b3ca9de330914
331,1764450474.1550655,0.000023634,0.000015178,0.000041897,0.000065601,0.000069919,0.000116755,836ebe6c240c1d66a354a0337921fc222d6e39f70470f05b543ee7bbcbae029e
332,1764450474.157796,0.000033872,0.000021329,0.000029264,0.000051756,0.000064258,0.000097049,302559597de02a447155f81f9189a51af4fd0c0c083770ad784ee4edf7cb537d
333,1764450474.1599536,0.000025377,0.000017011,0.000023603,0.000084656,0.000046335,0.000071582,808ddd23d346e7cb50e90b5e9bf18499101b2242b3846a11de9a3121ab1d239c
334,1764450474.163642,0.000029535,0.000073015,0.000058087,0.000067044,0.000062285,0.000135410,dc7e62124c3c20e24c9448331bc03d2cfb969716ceb0d9c263e9ecdab2bd9bb0
335,1764450474.1665814,0.000042138,0.000018975,0.000052897,0.000037389,0.000044342,0.000083033,d9657b4df61ce14dec9880022e53c7a98bbffcf1e59f7e7ef35976a47fe173b0
336,1764450474.169045,0.000044883,0.000019326,0.000024094,0.000056835,0.000056455,0.000077814,d87b87ffbc6b8a9d5ebabeab30ce291df3cccc1d33b55e8a5d89d44440a69a41
337,1764450474.1706748,0.000025828,0.000015860,0.000024997,0.000026649,0.000025647,0.000037249,3169df341de4beb47526c901288506bb42a22c55eca5fd05cd58bf4d529abc71
338,1764450474.1731765,0.000029384,0.000018694,0.000058288,0.000049101,0.000059720,0.000083624,574ada6973d5deb3825e981402a0ef85108a8104c7664ef0a6cb36624b058701
339,1764450474.1759825,0.000060492,0.000026349,0.000034725,0.000039443,0.000043821,0.000077112,b81535e24188d880b64012c3ad57ba45b5f5934e7b9ff3e91afec6de7ad82874
340,1764450474.1781645,0.000037089,0.000017211,0.000035315,0.000044442,0.000041567,0.000045504,a85aab5b22b3e69cb15e26257027b4aab4c599ce403e3477984e93382c235f74
341,1764450474.182017,0.000054961,0.000032720,0.000055422,0.000048771,0.000056685,0.000108239,6d73e56b13b19bba851d95402cd9c4ed3e90ef9aa90c598ce3f4354f0dd34b33
342,1764450474.1842873,0.000035416,0.000018324,0.000036007,0.000038952,0.000044762,0.000053599,a84ccc51113659213c4cf96919edf3e63b9abfb66a74b37de34cdef54eaa9ad5
343,1764450474.1873002,0.000061363,0.000017502,0.000101748,0.000061063,0.000060933,0.000097831,7eaf23748ebf0cb1c10dc3d235503f5efa48db7dab21082a1c0193f4b74eee6c
344,1764450474.1907227,0.000050062,0.000021670,0.000070720,0.000049882,0.000058488,0.000061904,b5eb867de059f6a898e02d2e76557123bfcbbfed4e123ba9de8f9a5ee7ec08d2
345,1764450474.1934419,0.000033932,0.000018224,0.000033872,0.000087272,0.000104833,0.000128617,783314d45b9b291daaa8dd8bd8a665b23707a2229d820faca0bfd758acc1c520
346,1764450474.195628,0.000027702,0.000016260,0.000027290,0.000053299,0.000057627,0.000075019,dd5450cb150ee30089aadc514be1ec157040e7879818a8b9ac5fae1fd06f50cb
347,1764450474.1991956,0.000045895,0.000032310,0.000076251,0.000050513,0.000088202,0.000090887,362e73fec61480e64e55caa1e088b664ab97e1776af064fb26e6ea9d3df42cdd
348,1764450474.2014577,0.000036838,0.000017663,0.000024576,0.000040244,0.000053809,0.000062766,8ae71c049f2705a1d604a4199970e446ddab77b3e9c69de0f4fbb9ae48d333fd
349,1764450474.2048464,0.000022301,0.000016100,0.000071222,0.000035605,0.000049361,0.000069839,0a886316053af8be89ee38c79e29d54eb6fb24c825cb0730839adaeda5368212
350,1764450474.2084475,0.000042368,0.000020398,0.000048249,0.000108050,0.000206671,0.000132815,ad6c7b381182539213955d6b1b0f4cb125fe9cdbad4a6d724d89af0774159147
351,1764450474.211305,0.000028483,0.000018885,0.000040465,0.000058899,0.000061594,0.000092701,0988e20e4753d4d5a7cff6dd3588383994e75564def19c052fdbd302607924d2
352,1764450474.2139635,0.000041928,0.000029695,0.000045233,0.000038842,0.000043620,0.000072274,63d34d85bbe87e1f705ffb63646ffd7b11cb8417a3e025c7f2b8fc3cef7c2de6
353,1764450474.216314,0.000039703,0.000016871,0.000043530,0.000041787,0.000048329,0.000059519,478e6fed4fe08f85c995b7e48d15dbfcaf6a23e426c9652f606aa4af7da7681c
354,1764450474.218114,0.000033762,0.000017552,0.000021379,0.000032480,0.000036798,0.000052386,2f60650e7da7d1bca0aa3f8de02911bd0ced4f8b80ae789d40834223e4f5a927
355,1764450474.220073,0.000021780,0.000017563,0.000032350,0.000051976,0.000049421,0.000072534,b4887ed4c56e68bef67dab1ba29f17ee123e47fa909b2e6c87d1b7f57dbe50fb
356,1764450474.2229962,0.000029845,0.000017453,0.000046987,0.000059660,0.000072845,0.000082643,a15c926a7ae11e7acd0e139aa4287b439a70d32244cbf836023eaa023d1111ab
357,1764450474.2251568,0.000034865,0.000019847,0.000027511,0.000033272,0.000039884,0.000054441,7ff8bf7c6a44ba32b4d918b5f71332e13a8ef40e9926b3af795f130edf1ba1cf
358,1764450474.2269988,0.000027030,0.000016531,0.000026348,0.000038070,0.000048630,0.000058368,a048ac33471f203e22bdcdba3794d933a61cadabc6717a30ab89a2414aa47913
359,1764450474.2295363,0.000034324,0.000021249,0.000048510,0.000042178,0.000056915,0.000081601,02df5e183f1956fa64e84b61ad5d898a140f0fccdb8c6d4c5c5dee29af3760e8
360,1764450474.2324822,0.000031227,0.000018183,0.000050704,0.000061955,0.000102219,0.000105174,4e1ac75481920f9626815d63c79e16d6245c045e5d7663d69fb88e1aebbf38cd
361,1764450474.234372,0.000027751,0.000017101,0.000024165,0.000032019,0.000033472,0.000047538,697f76b01729a1951e21dfa810ef5e6a347cb54791b3a42a74fc27d040b62abb
362,1764450474.236118,0.000024676,0.000015529,0.000021309,0.000031778,0.000030025,0.000051645,15bbd6f696de164206a48a504fd7249183c9bcd4e7caab37c154a335084f05d1
363,1764450474.2382927,0.000022251,0.000014597,0.000031548,0.000058708,0.000059761,0.000085288,8b703b722e5570c6a7da473a19c3c0c4c2f0039d00d260df524218311bcc15b5
364,1764450474.2409317,0.000027250,0.000015689,0.000043420,0.000053298,0.000060271,0.000067264,d423aae4b5b2321551d2f01b8e0c19c8638851ddaf34e476688f195f436f89aa
365,1764450474.2433238,0.000033572,0.000019105,0.000031348,0.000057597,0.000053098,0.000081781,c591568d5cb41b2c5d5fddd021cb557227e4029d8ed40b9716892019a87ac4d5
366,1764450474.2467463,0.000026188,0.000017122,0.000083123,0.000046185,0.000087992,0.000095206,e5e1f30daee2a1f0cee8cfb318a1f3c126e862a6dae60604bb16d4de77da0ec8
367,1764450474.2502208,0.000070670,0.000051205,0.000042128,0.000080538,0.000125021,0.000116946,adebfb4741ef621879d3490fb384d11c10457e38a13736e4c9a13fee5d96d26f
368,1764450474.2534115,0.000036247,0.000026409,0.000050924,0.000070650,0.000101407,0.000120813,6459dcb200db031f556b330fd4bba1219bc4fa86d827665d91b95fcc8f93dba3
369,1764450474.25617,0.000032310,0.000019116,0.000032229,0.000081721,0.000086008,0.000094354,13aeac17a83381dde4f429d13e6e30d2fe360919a91ae72c4d953befe6b06b14
370,1764450474.2594335,0.000029024,0.000017452,0.000053869,0.000072955,0.000086289,0.000117847,8208cb9af1d52e0de55bdaba4f249154280a195bea84c23cb1c6f37cce9e9977
371,1764450474.2617984,0.000048790,0.000032890,0.000022802,0.000031759,0.000037880,0.000051485,8c4eab007f226d2c5f14395d05c39f4674295ec4cbd0a4063fbc28e6491c9c99
372,1764450474.2637818,0.000024966,0.000016380,0.000044442,0.000035605,0.000041737,0.000057957,ecc68eda27545b919840dddaf950723363237f7e913987a6479a9f7a4b187888
373,1764450474.2666528,0.000038771,0.000018574,0.000045915,0.000050053,0.000068697,0.000079116,c56d80a0c7380b202d069eac8456c9f14bef5344d3cf323dfd75cd8615f3defb
374,1764450474.2688358,0.000028001,0.000016551,0.000023754,0.000062064,0.000064780,0.000084596,34e34af000690528113bac297d1673fa8695666da076044625785306706ed599
375,1764450474.271043,0.000023113,0.000015949,0.000038301,0.000070640,0.000063317,0.000083123,e6e429d6377d4de216004bda3d4721fa0d23e9c29b2f1a224199391acfe2ebe9
376,1764450474.2740626,0.000032480,0.000026508,0.000065380,0.000062896,0.000068977,0.000121545,ad0e26d9180ae2eb809fdde60947f0dab536f257f638578e10cd3a454540ae24
377,1764450474.2763467,0.000037560,0.000024185,0.000044212,0.000036377,0.000039272,0.000049331,2dc544e55480332ce4934a2d41f455068385aa8ae3603ff0957a44dd8b9a400b
378,1764450474.2798202,0.000040524,0.000018103,0.000123338,0.000076281,0.000060181,0.000098051,cb020404155d0182e1f4f6793245df12044a50af2580321dc1a1f4f72bf92fd4
379,1764450474.2842727,0.000074949,0.000030126,0.000077693,0.000049161,0.000063778,0.000105404,706f595680f6f925009c4587ba71ba7b5ca893e8ba3d4c9b8a9af19db2397bfb
380,1764450474.2866218,0.000033191,0.000017602,0.000026629,0.000061283,0.000062305,0.000085267,a9e566902111e8f79edce5e3baf34e4ab2e9b4cedd573fcbc10983beaaa2a5db
381,1764450474.28971,0.000043681,0.000029765,0.000072974,0.000049591,0.000077332,0.000064980,a82fa7e45756465c1393b0044785ebc74037a3e6e0dc0d33a7e697a5ff95d2b6
382,1764450474.2921817,0.000043330,0.000021098,0.000030226,0.000058599,0.000058839,0.000050082,e93cab855af91a07a17a2d727a1a3de458cfc887f6c478ba36a0493b738f982c
383,1764450474.2938948,0.000029825,0.000017342,0.000021760,0.000029795,0.000031698,0.000045945,0fc01e203571056cee3ea7ce19fac30872e8ac3c1cc02838f2e709d05ad28d67
384,1764450474.2960238,0.000027480,0.000016169,0.000041857,0.000037369,0.000043470,0.000060412,767d291e9368f18bf80c45c096750a873f2432beed1b858af956da30028bde00
385,1764450474.298469,0.000041436,0.000021199,0.000035205,0.000052427,0.000068387,0.000088593,6c1c62dd59503908f6cce11b0f2d5924726802b705e7ea3df949af70c80b358f
386,1764450474.3005505,0.000028753,0.000016169,0.000030907,0.000031268,0.000036277,0.000045815,3d247a431eefb0665a5cb7d2163e6bbd374d36d976f96bed971d8c4a4317ddf8
387,1764450474.3024178,0.000026248,0.000016341,0.000023042,0.000033071,0.000036838,0.000044312,2e120573775b96c47fb5eb7a9ac234e85275992305e3b92ca1d6bfe998e21da1
388,1764450474.304345,0.000022261,0.000015057,0.000027121,0.000036979,0.000039322,0.000067865,ee19c9edeb7a115c83af97736c3590d3c8d447049db3f0526bb04dc43db9b275
389,1764450474.306745,0.000025768,0.000029033,0.000092450,0.000036788,0.000037770,0.000048399,f08eb644a1a4ea7903fb7085825f498359f19f84f186cd8c1facc5e7153cc3a5
390,1764450474.3093655,0.000050153,0.000021520,0.000032169,0.000059721,0.000056965,0.000105004,12814a1c93fb7321d2861e10859ab2792ef19be942837ba61c128863362718aa
391,1764450474.3114507,0.000026309,0.000017041,0.000028102,0.000058387,0.000057176,0.000071421,e7b7c6a3ecd7ee89bc616f660c4a62715c5847c67f3c47c9c4f9499b3d9c8db9
392,1764450474.3151643,0.000029264,0.000024385,0.000075510,0.000082422,0.000118789,0.000140039,f7bdfc026bc208a36120dba9455f79ec4ba9b18bb65fe371cc291674ddc71536
393,1764450474.317857,0.000045294,0.000018864,0.000042318,0.000037058,0.000044983,0.000083133,1f367513c8bcd0245d343f59e4483d7aa167d35f1dfd8572ed9caa62ff8caa2f
394,1764450474.3206754,0.000042639,0.000026649,0.000025327,0.000058908,0.000059600,0.000085578,bcc495ff95a10f40842ef8baefc377331a70ffc004cd46672beb324c905bd211
395,1764450474.3235216,0.000030055,0.000024375,0.000044773,0.000062846,0.000064740,0.000098782,1d307493c80033a137560bd026f527b0624ea10328be7fe4dade86a238d3c592
396,1764450474.3252416,0.000030236,0.000016701,0.000021078,0.000034153,0.000035265,0.000044482,de0639c937f2850bf694e74b47bff62a15bc2926078fdd20992cfe79de8ab90e
397,1764450474.3274014,0.000027100,0.000018394,0.000022943,0.000056965,0.000055553,0.000077594,d1d0b13f28b983f0ccd94ab4c1fbc53c9eb03489d0c76c0259c1c3b3bb04764a
398,1764450474.329026,0.000021810,0.000015378,0.000029925,0.000027591,0.000028883,0.000038330,5762adacbbd24d53221ff710335a64f7e980e31942dc2889e849e7daf09fbbee
399,1764450474.3314526,0.000024395,0.000016240,0.000047358,0.000058218,0.000077172,0.000090277,4a1bf7f8c9db14bb755410d93a62bba3d8f50b7cc1dea35eabdeabb9cd70cdda
400,1764450474.3337636,0.000038731,0.000018654,0.000026268,0.000054641,0.000052457,0.000076481,f395c0a069666486d7e8fe27dee0ca082938d2f32be8695dc2ac1875cc73e618
401,1764450474.3359232,0.000024035,0.000015960,0.000023233,0.000053890,0.000047829,0.000071992,d4ed29972c14a4b79f1e5ff8134aa2f06ea55702b8bdced18d159157efce2770
402,1764450474.3393264,0.000024275,0.000015067,0.000107619,0.000077713,0.000085719,0.000121544,e32122a5de34b9c2865c840a899687fca0d095f728df9026a6db75f4fd065f97
403,1764450474.3421996,0.000050473,0.000020518,0.000038531,0.000044052,0.000046826,0.000071883,45cccedbecf61e981443571590ec7e6826d47162f24d71e85df012b5a236eb19
404,1764450474.3447006,0.000026960,0.000015719,0.000044452,0.000060562,0.000061574,0.000081060,24b253c813861a3fd535856d48d9b4737f4f9c0c114fae27a8c2bf3774fe58f8
405,1764450474.3487117,0.000059851,0.000024135,0.000086159,0.000092360,0.000090147,0.000116244,522102718e209150451bb9328f39a70441b9db7b9838de42962a567166328f84
406,1764450474.3521898,0.000040294,0.000023885,0.000030757,0.000092631,0.000133186,0.000103391,0c21202de802c75ff6d5c8d4130f55e5d0f65a6bae7413b557b7f81bd5776260
407,1764450474.3553298,0.000027311,0.000016421,0.000089585,0.000086820,0.000103211,0.000133306,b98b49e343c2e4a43654a137221c664eb15fbd04ad929abd0886bfe9c917d910
408,1764450474.3588035,0.000054681,0.000032760,0.000049221,0.000058789,0.000079576,0.000105514,235fff0f971a10649cfeb06a15798a5479ea31220beb1fc0d489738778c43618
409,1764450474.3617258,0.000045434,0.000038311,0.000030205,0.000070941,0.000089515,0.000092611,02e61a504b5c3b9dfb9b499882adb5d85aca4b0343d02236b224fcff5c578eb7
410,1764450474.3650393,0.000033803,0.000020788,0.000091018,0.000064348,0.000077282,0.000138015,10bef55e02ac1ef11c0aa64f6a213fd1610f8f2e738abb817e2e935b5b13328d
411,1764450474.3681934,0.000039654,0.000019245,0.000038351,0.000124239,0.000148624,0.000135741,3b7da203e5344caca45074b097f84894442bdb074b39bd6dcf7502f597e714a4
412,1764450474.3704617,0.000029394,0.000016621,0.000030466,0.000055753,0.000050484,0.000072373,59fb8d70488eab251c395733296946a7ba4835cc1865029d5ec5f1d3c4d0bc46
413,1764450474.3740995,0.000031578,0.000018754,0.000062786,0.000070260,0.000069288,0.000132575,27b1ee22d1961a3d809f78aba4b2e803c52dd496bb3a3f7b58ffa7cd5e441cbe
414,1764450474.3766267,0.000040585,0.000019396,0.000027811,0.000057907,0.000061263,0.000081130,e5f21e47ea6ccb5f2807615a4072a3c1419e0584bd32f4b1f3cc0793bf8e7b59
415,1764450474.380105,0.000043520,0.000029505,0.000101798,0.000075419,0.000067404,0.000113950,c36edc96395d66e7994a67031aaab409c00fad8bb338bf3a6b40cd6429bca39d
416,1764450474.3832533,0.000055633,0.000050934,0.000031328,0.000064308,0.000076912,0.000090487,c5fc5785b1722978e19e3ab9ee845dd94f44fb769c92d830a6e5fa1686d8b86a
417,1764450474.3861995,0.000026689,0.000016410,0.000042568,0.000116525,0.000105544,0.000114011,1591d12a99e94f9723a68935b0cd8a2b337c3faa2c4dfc947df356424b9228c7
418,1764450474.3885741,0.000031237,0.000017853,0.000042669,0.000044773,0.000051295,0.000078735,698844192f5f953121dedf5d090a73267c53cbef312c294190454956924e8377
419,1764450474.3912945,0.000032991,0.000018144,0.000049652,0.000063337,0.000089715,0.000082973,7908a589fcd829034b88c8c6a0239130d2d3c3e1d6e553627d840149fdaa6873
420,1764450474.3936694,0.000051245,0.000031609,0.000023433,0.000032099,0.000032500,0.000052126,134ab01bff901e0bd1992271448d34e892f64e59fe8a7d2575aff803bb79ed40
421,1764450474.3956032,0.000024765,0.000016621,0.000024304,0.000049060,0.000042428,0.000068376,36f7ff1841ab155c75a8b07913d4b51736f26a8da1e1d8db6f7efddd4098e7aa
422,1764450474.398299,0.000024365,0.000019886,0.000072684,0.000061143,0.000076732,0.000112658,e4b970852efd74ce46d6c985001f82a5a261d4a27191c7f1ae61ad8df7a1e917
423,1764450474.4012291,0.000042849,0.000020999,0.000029825,0.000079517,0.000087211,0.000102058,6a9219cd33fd9f59c72a1baa9860ec58c6ae9aa6e4009f320c5e4fd069d75de6
424,1764450474.4028034,0.000025687,0.000015709,0.000019886,0.000030897,0.000033031,0.000040084,84e134e79d1aee98b358475e8babc67ba17a54359bb65ac249b2b7ccd4c9951c
425,1764450474.4052668,0.000026098,0.000015248,0.000036478,0.000066643,0.000047668,0.000069970,fed9a15cdd971c126aded81cc4151833ad01937c66e767607a01cd4ff34ce48e
426,1764450474.4081626,0.000039884,0.000019937,0.000064058,0.000065241,0.000074468,0.000106507,442399fd47587072598afbf4f5229d07a4e9e934989d392008781ca162868cc5
427,1764450474.4112985,0.000047648,0.000031078,0.000034224,0.000043420,0.000050303,0.000069118,be49f92d62d0382651ced7c8f2c7a4f8f50342422aea34e636c61f27a841dd97
428,1764450474.4150493,0.000026128,0.000016119,0.000084736,0.000070671,0.000093573,0.000086991,203e61bc79ab9e78a8a62279ca48afd31ca466d08fd0cf14f3ce631be78853a1
429,1764450474.418127,0.000054190,0.000022492,0.000033402,0.000047929,0.000054130,0.000073906,9e53f989e463654f1ef2327845f81b302fcb7a712a793bac47a3ac58da9d5bd6
430,1764450474.4210088,0.000029675,0.000016621,0.000097680,0.000061424,0.000062065,0.000084256,892337533852c86f075c30c0a5cb7fd5ad49ba682f4d5600f844570d21ff5d70
431,1764450474.4246545,0.000066904,0.000023904,0.000059791,0.000073476,0.000104954,0.000136332,67a0e16d2eec54e47f8d9ce5f7bbabc4f59757e912fddb3da44821068546e8d0
432,1764450474.4271896,0.000033502,0.000024295,0.000038050,0.000046326,0.000056384,0.000058498,2627af2659595167c9dfbdf45651b05df839f11e83f2979bbee4d72ceacc753e
433,1764450474.4305108,0.000035465,0.000020237,0.000059140,0.000072043,0.000091048,0.000112057,f649a3d29497669204168000beb73c0739eb58c0bac9dcc587e9539afb9e4227
434,1764450474.4330478,0.000049061,0.000024496,0.000031628,0.000040455,0.000048419,0.000056094,7656b511e7c16dea7045fddbd6cec96afc8721fc90876674274f676dbb54bc34
435,1764450474.4357753,0.000025938,0.000015919,0.000045795,0.000095076,0.000064169,0.000090366,d79f3cc424e24a827d4f74992fc39d77dd20cecf9e8efd00b39b07cf8543e8b6
436,1764450474.438237,0.000042939,0.000030046,0.000026008,0.000048700,0.000093042,0.000057847,a9c7efa462eecb665176937917850d826b157058127ada69faf8990bcd6807f7
437,1764450474.4412012,0.000026659,0.000016320,0.000070019,0.000086269,0.000096468,0.000146841,ce4e07e6e8ecd45467345df8680f51e47d24f30c396f07b65c049629a987ed9b
438,1764450474.4437683,0.000042549,0.000018925,0.000025687,0.000060101,0.000057497,0.000083293,e5a0f77fb7fc53061230563dca7ca12186dcd7ef38c0ec1c0cbe3c3941494b32
439,1764450474.4458225,0.000024826,0.000015418,0.000032941,0.000039683,0.000037729,0.000043230,d17c65b45cce49e5f5e2e278a1e8d0bbe1ce4722c3e780abd707a567918dab85
440,1764450474.4485373,0.000027731,0.000017492,0.000075229,0.000045344,0.000068497,0.000064980,1a91ab0a40a6583224f2c4b79183e37cf0c151fd169f2fbdf1ab330adf3f66f5
441,1764450474.4506202,0.000031137,0.000017382,0.000027761,0.000036628,0.000041256,0.000048499,fba5602547544b2f7d1ed39a54d29b120a495504e7baeb502bfe8004122116b9
442,1764450474.4532874,0.000025096,0.000015509,0.000028072,0.000051164,0.000081360,0.000093092,b9afb728477c2ed8e19d8363304d0618b7bf5e739fa06e33f16d342fb77571c0
443,1764450474.4564736,0.000027932,0.000016320,0.000058157,0.000060442,0.000061764,0.000084566,fc335d8a934f2e13c6b17678b782294bc9c5f7a83cc94a2163887d367e206a25
444,1764450474.4582934,0.000029024,0.000016651,0.000023393,0.000032590,0.000033502,0.000043220,1c77a0e78fd2b6634956d29ca53a1cca124e3d58d6a47e9061fd6c93a7c87f71
