Iteration,timestamp,client_keygen_s,client_enc_s,client_dec_s,server_enc_s,server_dec_s,server_sign_s,final_key_hex
653,1764562605.8082175,0.000020498,0.000014547,0.000021029,0.000016079,0.000020197,0.000033261,2197f7a68449d7717c4f6c607eb2404e774ba120643d9757c2858dc6717b4d37
654,1764562605.8094816,0.000021179,0.000014928,0.000023283,0.000016560,0.000022752,0.000041096,f27877a16fdedab66072127cc14150e70d0d36a55f7066d761651a00e373c7a5
655,1764562605.8109248,0.000046576,0.000014928,0.000022632,0.000016471,0.000021980,0.000036738,7fc0ae9dd979b11fea18fe7ced3917d2a91856f582cf8286863c9fba8f625035
656,1764562605.8121014,0.000021038,0.000015008,0.000020739,0.000016060,0.000020367,0.000034203,6fb48e362baa53f5f8a735005cb29d0fd85e9b71ccd2320db0f28c0d19dcbee7
657,1764562605.8132737,0.000021409,0.000014757,0.000036508,0.000016250,0.000025147,0.000033973,5da095d04191d5cfd3fa81d4b84be3d61f1438ded7327d2033df83e9fff2c75c
658,1764562605.8144925,0.000021620,0.000014627,0.000021460,0.000016651,0.000020568,0.000033331,e1c2b7c40ec840be341d93a3da8d795412e0eb5945d22edba55a262241f487a0
659,1764562605.8156676,0.000020218,0.000014637,0.000019946,0.000016280,0.000020518,0.000033272,9326dc0111421ffbd03885f917d95c16059f68ae7849e45a1adffda651e88142
660,1764562605.816811,0.000020428,0.000014597,0.000020227,0.000016230,0.000020628,0.000033051,349b43050b2dabfbf7b4fdb6a76d5865cab0441928bab31df5b6ad6780c465ba
661,1764562605.818013,0.000021199,0.000014847,0.000020658,0.000015819,0.000020027,0.000033131,614bbf5933f2214264fa9d9e161353d27c5f660101cbc082aeabc7b068689939
662,1764562605.8193154,0.000027000,0.000015248,0.000025146,0.000022702,0.000023313,0.000035516,339da3a9bdac23be2ffb1836ef1eec79a48d0e2e2ec0e3462c0a92a70dc3d86a
663,1764562605.8206906,0.000021029,0.000015118,0.000021540,0.000017272,0.000025487,0.000041517,72254db2f2add7560655df0ac2c7093b4efd0c6d8bbebb5212c1c1be66bd5be1
664,1764562605.8219743,0.000027291,0.000015569,0.000020989,0.000017372,0.000021339,0.000035746,42d5ac3800ff0a1ac96a00008790a705676d98d3f4c6c37fed2c9599af24e3b7
665,1764562605.823168,0.000020498,0.000014347,0.000020067,0.000016170,0.000021320,0.000040986,9144ec8205ed911f362232be6ec2ece9f2020d892c62427cabe95fe92260d2c8
666,1764562605.8243275,0.000021560,0.000015048,0.000020117,0.000022311,0.000019767,0.000033452,8928cccc261ae29d511405f569a8e4cdf39bdeed151d2c0e75be800a521d467b
667,1764562605.82549,0.000021580,0.000014988,0.000020337,0.000016090,0.000020258,0.000033342,d81ec41ceeb1367e72c4616340a9bc245b22302fdfb4d3f152985548be001a6d
668,1764562605.8267205,0.000020388,0.000014537,0.000020388,0.000016190,0.000019857,0.000033171,faa510ef0da248c3ea4aa2521d9d789dd6e748eb3b38cb52ddd65c885954b48d
669,1764562605.828105,0.000020668,0.000030887,0.000021109,0.000018134,0.000030596,0.000041667,5d7b7903d92b090a115478e1a51bf1709bb80999c3b3ad99f1c7cf828454ea80
670,1764562605.829476,0.000022361,0.000015248,0.000021139,0.000015840,0.000024194,0.000037329,190fb2318e89aa00d0368edda6c13209a8766cb9a6724022d93950c87fc36bea
671,1764562605.8306768,0.000020938,0.000015198,0.000020739,0.000016330,0.000021319,0.000035916,db2e97dd5fb1ad3fbaaa9355aefc35c334f4f5d968c85a1f792ee20c3df888e5
672,1764562605.8318272,0.000021419,0.000015068,0.000019837,0.000016240,0.000019436,0.000033582,afd546fb1d521d7e220efd76bfb1d321428499b890e8cc75a8845f80f9dbb19a
673,1764562605.8329947,0.000020979,0.000014557,0.000020087,0.000016029,0.000019657,0.000033361,52ce799a2aa6903e794b78535516c69e5170dc9c88d01fa860c4187bc0ff3e41
674,1764562605.8342006,0.000020428,0.000014526,0.000030125,0.000016871,0.000020858,0.000033412,a0450d78351158dbea8957a59e219f500ec0263c33bfdb3f6d8fb2982bce9cdc
675,1764562605.8354704,0.000022261,0.000015429,0.000022672,0.000016871,0.000023303,0.000036818,b4db2d773d727cb64d6b826bd698bb6c4a4bedecbd9279ab3250bee8e187d71a
676,1764562605.8367605,0.000029695,0.000014998,0.000020678,0.000016952,0.000023824,0.000038000,d0cfff0d35701775b8edbcae5ce4eb0b3e4b6e775373b384fd9203ab2d3585bd
677,1764562605.838004,0.000021871,0.000015098,0.000021089,0.000016781,0.000023724,0.000038692,4aa32f41f8367534d57f20a4979f3ccf6d98ed3b1ed7809ada01a2d3dc055c16
678,1764562605.839176,0.000021920,0.000014607,0.000020317,0.000016240,0.000019656,0.000033411,2a7d43700a85025eb37e18c330fe16470cf682ce65017cf3b872615d467308c4
679,1764562605.8403466,0.000020939,0.000015008,0.000020658,0.000015969,0.000020337,0.000033892,25b0731381d1e5d3c7e4fd76c200e2ee16ce67ff74a1aad67e28b58ec192324b
680,1764562605.841506,0.000020558,0.000014898,0.000020427,0.000016140,0.000019887,0.000033352,d49c2d0b24cd0828634b7fba17dc085252b54456a961439d552333caaba42432
681,1764562605.842669,0.000020919,0.000014377,0.000020799,0.000016240,0.000019766,0.000033612,cd8f87183b43918f1316e19e19c61215555e756c207b0c9a212ba14c9773461c
682,1764562605.8440099,0.000022020,0.000015999,0.000025757,0.000017212,0.000024054,0.000037349,7761e0e3c5c68490aba74f318e947121a64bc1bbc9deebb24c4b61f38ae1056e
683,1764562605.8454535,0.000022231,0.000014917,0.000020829,0.000016972,0.000025196,0.000038331,67d4493a28580972e12929c01ac7f7b4c6f3821d39a1baa9fa38e52b5a81661d
684,1764562605.8466196,0.000020989,0.000014777,0.000020778,0.000016581,0.000020137,0.000034023,17191016374656cad6450fb73a980eff532a89a3aa805aaae9f5c968c4466dc7
685,1764562605.847772,0.000020538,0.000014507,0.000020077,0.000015879,0.000019687,0.000033382,75946a60ad5f5b5a9d9fd938a7840b77af6d38ace754efde08f8bf78486695f0
686,1764562605.8489428,0.000021109,0.000014657,0.000020508,0.000016110,0.000019877,0.000032721,4fb9809204d93697563984f0aeb6f0fe259ab6d6e5e6a276810bd8b71c73b3dd
687,1764562605.850106,0.000020809,0.000014747,0.000020839,0.000016000,0.000019526,0.000032770,f92bd74000ca9f9e047207d855a845e4b8dcb9afd2bf78fd461b182b7f708a70
688,1764562605.85138,0.000021279,0.000015108,0.000022271,0.000019216,0.000023744,0.000043600,ae58543f444581fd82c6d0c60c4813ca39b459046a0b5a089775613c03423bec
689,1764562605.852929,0.000023453,0.000015849,0.000021840,0.000021329,0.000032641,0.000049291,f1109b817d8be4689916bd4fe69a70e875aa74ad647038db6222772323b03f66
690,1764562605.8541489,0.000021400,0.000015378,0.000037018,0.000016431,0.000020528,0.000034513,12396ee2c9ff4f54878448a7c6c33164e861a0e8b88a2cac82b94d95f4c994aa
691,1764562605.8554754,0.000024085,0.000015469,0.000023192,0.000018184,0.000025928,0.000038561,236a158e116ab281ce083a874c75062a75c4bc0c046deda7807a2157b594f0fb
692,1764562605.8568661,0.000024526,0.000016140,0.000020999,0.000017081,0.000025317,0.000037840,dbab33a1f28b4a07e41743199f2f6889b2b44a77466f97e07c8c62afd019be79
693,1764562605.8580258,0.000021901,0.000015008,0.000020868,0.000016120,0.000020318,0.000034103,a8d520ddce811c94a16ab0b109c14f7280afb1e6bfc44e2ee2734d4343228856
694,1764562605.8592477,0.000021279,0.000015438,0.000023674,0.000016260,0.000022171,0.000036838,eee3028de72caaeae73247a25a8d64d4136453820894ccf3061f5fc0a4d73658
695,1764562605.8606753,0.000022231,0.000021650,0.000022281,0.000022902,0.000038962,0.000058097,c9c712ed3161da04a1bcf9052448de9fe5977b75221014007cce58d6b67ba48e
696,1764562605.8618653,0.000022361,0.000015288,0.000020748,0.000016200,0.000020679,0.000034213,cacb31cb7ee0c05be9b4aa41bb2393588c7c87d7071622aa254056d127a7f7d0
697,1764562605.8630257,0.000021610,0.000015048,0.000020588,0.000016390,0.000019847,0.000033522,c748e12466aa4e11e3df50e5c36edc6dccd047cb570a1932564113257fcde492
698,1764562605.8648016,0.000020678,0.000015008,0.000020197,0.000040254,0.000048990,0.000087371,8e2d9fa0780e0f202c6fa8d352b7272e5090297408443a440ad17b762cbcfcd8
699,1764562605.866273,0.000021069,0.000014516,0.000036939,0.000015930,0.000019897,0.000034243,597a7b5b2b1763ec605f5820d514bbe0f8aedd9120a01bb9da673c1956797b87
700,1764562605.867416,0.000020508,0.000014978,0.000021249,0.000016240,0.000021379,0.000034894,748082bea75590e915ebc7694b186949a00424b91989fcbcd16006d11b59807c
701,1764562605.8687558,0.000021841,0.000014837,0.000031488,0.000016381,0.000021990,0.000035265,b9a63a9861fefb2cc174bf009206b1ea45c8ebcfcd1941d4079d86054877b6c8
702,1764562605.8698885,0.000021880,0.000015038,0.000020669,0.000016030,0.000020177,0.000034233,dc9f401d209b31a62adcf39da5c07d4da9312eba03714ae269fdb289d711fdaf
703,1764562605.8709764,0.000019866,0.000014938,0.000019276,0.000015458,0.000019016,0.000032720,d6f8971c981f0bde2ec5f7419b25760708917130f0f19043e778b109eafeb0b7
704,1764562605.8720462,0.000020317,0.000014516,0.000019676,0.000015468,0.000018484,0.000032511,ed0aea95925f126c69183cb56bc5da8b12f2fdd0d16fd4d1834d9d0d79ec3088
705,1764562605.8730936,0.000020599,0.000014446,0.000019265,0.000015299,0.000018594,0.000032741,0343333fbf42a7a85f71efe02cea06b028a93c4c7b9b03c702307af6b2d68d1f
706,1764562605.874165,0.000020247,0.000014367,0.000019917,0.000015478,0.000019086,0.000034333,fa42815a806e4613ed39a411d7e90721cd9930a7052595db72588e3ca70f6955
707,1764562605.875239,0.000020167,0.000014546,0.000019606,0.000015749,0.000020007,0.000033421,0815eea3d73d5ecab575ad1bfd9568a31fadbe57300b09479bcb627e0e113085
708,1764562605.8763947,0.000019877,0.000014176,0.000023163,0.000015989,0.000023955,0.000039423,6274453179d4ed238d76974a7b9147ef947d3906f40fd78072f431b8432f4bc9
709,1764562605.8781977,0.000021159,0.000014366,0.000035867,0.000033402,0.000047417,0.000070280,c63a8abee07944ce7685db703dfc44670e781e6c67525c3ec4916a4d2c258caf
710,1764562605.8797262,0.000022090,0.000014667,0.000019496,0.000032240,0.000041347,0.000068337,4faf81fe2e3bf35a88e02c19b671d5ad2350bf5fcd5ce0fa4c2e646c37153adf
711,1764562605.8809974,0.000020648,0.000015790,0.000019156,0.000015809,0.000025246,0.000032730,369209a5885ff7a752f9b82b0adeeefa1a4ff44fdd10460cef144d3f8220da66
712,1764562605.8821774,0.000019916,0.000014566,0.000021540,0.000017091,0.000024355,0.000038491,64e12e1a40a997cb4c2f636427042c0c6744a209a285c4e102fd6987dde051eb
713,1764562605.883395,0.000020508,0.000014908,0.000024896,0.000017101,0.000022462,0.000036217,891c957d062789353b4f9ef064ace5a95db78bd1b8b8e241b6f4def7f0ce825f
714,1764562605.8847084,0.000023844,0.000014858,0.000026449,0.000016491,0.000027060,0.000040835,ecf46bcbb38103e4c4e56d72e1f34292694eee18f38104ff377e95ef230b4f1a
715,1764562605.8866851,0.000038231,0.000018364,0.000025998,0.000024145,0.000046997,0.000067214,248aa64e89b428e9c506c57c88a182cbbbcfde6d4316dbc9a6cf9b8403fdddb3
716,1764562605.8880544,0.000025387,0.000016961,0.000024225,0.000018915,0.000028433,0.000039994,365a5e9723526b681e2f084275e69da090a5bc3940b9e16c828ad8dea1d8816f
717,1764562605.8894324,0.000024305,0.000016491,0.000021500,0.000018795,0.000027621,0.000046496,006eee43b04f6904aa08ce8726bd07612bf4ced252abe126e697a1f105c4a86c
718,1764562605.8906398,0.000022472,0.000014807,0.000021670,0.000017111,0.000023713,0.000036216,51c9da883ba594cd79d15d674ea7fe890b4065c480510ab9e45cb95fd377a089
719,1764562605.8918583,0.000021059,0.000014917,0.000022782,0.000017152,0.000021791,0.000035896,f3bcb9f5b80e573b3a8de46dd2e39098ac1a385236b41fb219beb4ee5833c170
720,1764562605.893049,0.000022652,0.000015027,0.000022742,0.000016640,0.000023503,0.000059239,30595e329a20394d1897a54a983dd1a0c52a74827e6a83c9b7c854148beac220
721,1764562605.8943837,0.000021159,0.000014476,0.000029695,0.000017272,0.000023875,0.000037549,777f80e815eb7da70389b46bf5744bbb2b75dc434fd1fd1732005c0f282e388e
722,1764562605.8956716,0.000024295,0.000016230,0.000019917,0.000020488,0.000026078,0.000042308,39c56f72ef6d501032aa82c6dc2252d3d3bf30250204feda176e49c40e095e78
723,1764562605.8968172,0.000020889,0.000014597,0.000021920,0.000016000,0.000021520,0.000035886,40c4574e7b291a3b6c1d1ceea7c76ce221a2795b3feba2923a37ee73e3af9b22
724,1764562605.8989515,0.000024666,0.000014837,0.000026939,0.000020999,0.000028032,0.000039894,a57d71371dff893e1fcc8922ae5b68fd887a3cac0f900d2d7383a057d62db246
725,1764562605.9002097,0.000022602,0.000015038,0.000023844,0.000023063,0.000059620,0.000034133,e351b078394c832b8ba714b1a7a4fd3be931d2a437d7ecd63c4b831023fa56fc
726,1764562605.9016073,0.000022822,0.000015188,0.000025938,0.000018625,0.000030065,0.000041487,306271278bcae34147c158b75accdf44cdfc0452376a4e7c63832e9219bcac41
727,1764562605.9031458,0.000023663,0.000014878,0.000027882,0.000021019,0.000030476,0.000040946,8165d5f48683263dde63b56276108f643476cc7664d2703bda7b7e1cdc67ac24
728,1764562605.9046555,0.000034274,0.000021820,0.000027000,0.000018695,0.000029905,0.000047899,e6d373126d4f8c2ba2981633d5c635f1e21ba82e2e58459b332407c62ca68102
729,1764562605.9061441,0.000029635,0.000020478,0.000022702,0.000018875,0.000024435,0.000039053,4c9657d915bc399b8dd62e45afb1cb06bbda00db7a82080857f39cb8a000fecf
730,1764562605.9074745,0.000025427,0.000024405,0.000021740,0.000016380,0.000023053,0.000037980,bc544d2b36d3308a408d7eb2f58caf6de86617f175278ef0b36da6b3e631c24a
731,1764562605.908725,0.000020428,0.000016451,0.000028252,0.000016030,0.000020919,0.000034964,93d0b8666404d8b10bf35bb7b9e0bba39f0332b731ecdd75f4a750c43c3ebdb2
732,1764562605.9101532,0.000035565,0.000018434,0.000030806,0.000016691,0.000024325,0.000037880,ac19f0a6d1ce9dbcaeb8560ea0ff92da387fc3998b994810799554ccf7ee083a
733,1764562605.9117599,0.000027751,0.000019076,0.000025618,0.000020067,0.000029856,0.000050583,5eda17c9d6a9c11072f79e220a6ef4b58e7fd2ed600823eec3c1021bd097c4c0
734,1764562605.9130971,0.000024796,0.000014807,0.000022772,0.000016831,0.000026369,0.000045434,8e00504aa013d02b26303f202c76b572463444dea983ba183217eb0b3ee58988
735,1764562605.9143841,0.000021319,0.000015609,0.000026649,0.000017122,0.000027070,0.000037720,fab656693c28f9d8427dbb2abfee5ec51beb417f6d2f39997e04879d0d5e511a
736,1764562605.9156792,0.000023494,0.000015228,0.000023774,0.000016089,0.000022692,0.000035686,ae3d2019a2d5f1020a60397c4e21087d71861c666e6759b84c386a4e077630f5
737,1764562605.916799,0.000022181,0.000014827,0.000020427,0.000015539,0.000019917,0.000034464,8f8901de1417de8e8791545886ccb127dbbdc24e19d0478e33512ce4b2460fbd
738,1764562605.918011,0.000023723,0.000015608,0.000023984,0.000015889,0.000021399,0.000037169,f5ec05de9fe6cedee76aeb15c18422ebb088750dc93f8d8b6fc2f5ec9edc605c
739,1764562605.9201896,0.000023864,0.000014927,0.000038501,0.000027020,0.000053609,0.000078345,b75700f3c12bf56688ecc019c031f50aa1b7931a864a4251999bf798de5433b5
740,1764562605.921857,0.000031839,0.000018564,0.000022130,0.000018685,0.000030927,0.000050854,badb125b03425782eefef9424b203d7339fec11484157e84ce4c504d26aeaead
741,1764562605.923105,0.000022000,0.000014757,0.000019747,0.000015930,0.000019335,0.000034103,8a53959236ffc8e352f566db0a23775e4d9b5e764090650d0dd6fd67b028c7f5
742,1764562605.9242606,0.000020107,0.000014247,0.000020858,0.000016010,0.000018955,0.000047508,7212993e4e0864862e12ccd584a64ffb3df7abe05996f1bf2305220cb9e42074
743,1764562605.9254677,0.000021249,0.000014968,0.000021460,0.000017071,0.000022041,0.000034133,70a0fd249d1ca5244750f71743255433a253b7a37a14da83dc4378acbfb7a81d
744,1764562605.9266675,0.000021309,0.000014678,0.000022131,0.000016050,0.000020628,0.000061553,64914bccb14192f19482e5cf6dd0309a866eaaa5a69d03cea0f85b0f55ecf956
745,1764562605.9279542,0.000021360,0.000015369,0.000024825,0.000017011,0.000025768,0.000038000,b66879d20287f3f23db14637345c1b73a1f2046f90de51410c1b02a5e4112d24
746,1764562605.9294217,0.000022732,0.000017162,0.000021170,0.000017923,0.000026439,0.000040655,60f70baf1b58d33aa22464380a1dd2f3ce91d2d9471a6598518deadc3f3842ef
747,1764562605.9306142,0.000021379,0.000014687,0.000020318,0.000016671,0.000020709,0.000034704,af0e712a3f398e67c2c1381e2257f7b3c95e11cc3d4c577669d3ccee2178801d
748,1764562605.93178,0.000020698,0.000014707,0.000020478,0.000016801,0.000020138,0.000033672,15f298eb16d028a3c34878eb20d1ed88de4fb34f5c8e285a9980c65f5cf70b6c
749,1764562605.9329526,0.000021791,0.000014617,0.000020538,0.000016030,0.000019546,0.000033412,5358764eec9d9632e743c00d4bb09558be42f07992c269ba31d226b72aac351f
750,1764562605.9341269,0.000020608,0.000014647,0.000021239,0.000016881,0.000021890,0.000035605,9624c65f9c8585d403de5c7d98cd93f00e07b47f0bbf5eff94e7446d0d58f58d
751,1764562605.9355538,0.000021170,0.000015208,0.000029514,0.000017953,0.000029995,0.000046195,1e707ed3b1e3fef01034ad5719239cef8fe323fcba12dbd4d3420022eb87de33
752,1764562605.9367673,0.000022852,0.000015398,0.000020448,0.000016320,0.000021099,0.000034063,e229fb9eb54146c0b4940668c0253c882b5eb9c26fb237d09a4c95240642228f
753,1764562605.9379182,0.000020829,0.000014527,0.000020347,0.000015809,0.000019837,0.000033402,f3c53c673d43802bd2db42af147d54e4dde63eeedd854f40ff41e1ce2ac40186
754,1764562605.9390736,0.000021329,0.000014748,0.000020117,0.000016190,0.000020107,0.000033341,3a4b9c5fef43bf2859e0e682dae92566ca1c082204960238398becd936bc5b46
755,1764562605.9402251,0.000020468,0.000015128,0.000020078,0.000020858,0.000019657,0.000033302,df2bdff0abf309d4d84d40c4d8dcd5c17b5d8c7b433486d341120caf58e058d4
756,1764562605.9413683,0.000020849,0.000014567,0.000020498,0.000015999,0.000019786,0.000033421,e8639e3a476b027ab15c7d86be64136ae49a5adf5752833ed25087480008815d
757,1764562605.9426053,0.000020958,0.000014266,0.000022031,0.000016611,0.000024345,0.000037910,c8e60f06902c6f70a045678962e59cd8af5deeb5b3f607570694625a4a34da47
758,1764562605.943997,0.000022381,0.000014678,0.000021570,0.000023053,0.000047959,0.000058899,5450b7b1a4c7c2239bd4ca9406264e080611200d20586fef12a8be526133af32
759,1764562605.9451523,0.000021320,0.000015458,0.000020729,0.000016330,0.000019806,0.000033722,9732f277d3161d346a6bcb236a9c1ced81d827b300328b6bea2e6b16ea9d8f08
760,1764562605.9463198,0.000020979,0.000014607,0.000020608,0.000016520,0.000020208,0.000033863,40acb848e0364916f0782eda32a404c41bdc339d4cec364b378820b603604a55
761,1764562605.9475048,0.000021309,0.000014978,0.000020297,0.000015979,0.000020458,0.000033502,5b9e4185ffc51b0717f18d74ac3235448fb72703eefcc8e97f58ba07603728d5
762,1764562605.9486542,0.000021120,0.000014526,0.000021590,0.000015859,0.000019446,0.000033061,501e64f34b0ac6f7218f40430d10489c7901a590c0e665817692388bce35cf89
763,1764562605.9498804,0.000021219,0.000014957,0.000026289,0.000017953,0.000024596,0.000036157,30254cd561d9f0ba46a3bb8aad69c11fb6276995e095d4892711f16d418ee50c
764,1764562605.9511356,0.000021560,0.000014978,0.000022942,0.000016400,0.000024004,0.000038190,f153df26a48d9e718e4a683692f8f8d1f588ae217c1b0a497742f660162840b9
765,1764562605.9525259,0.000022481,0.000014787,0.000026759,0.000016981,0.000023504,0.000036498,959c2a4b68b5d89c5a4f36319e4e88bad5fe940cf4bcb14347f0c506e71af7a1
766,1764562605.9537647,0.000022712,0.000015378,0.000020177,0.000016500,0.000022332,0.000035766,c983ffdacb2bc10f63548e617235b91d6d334458d860dbb922a3aab04f9d397f
767,1764562605.9549532,0.000021941,0.000014747,0.000020819,0.000015960,0.000020388,0.000033372,f2056b0a68900a1bec93dad2970f3c6eb76580a356955825db7a36c15089056b
768,1764562605.9561033,0.000021119,0.000014637,0.000020298,0.000016140,0.000019947,0.000033412,2eda4d0bb4fdda11c004ad89d6005ff3d7609e5dbf943c4e83f128067795c8c8
769,1764562605.957267,0.000020859,0.000014778,0.000020608,0.000016190,0.000020418,0.000033692,c4de3d504f456581f1d36bd92168ba48b27c82ce8f60ef7c161d8284207e2480
770,1764562605.9584277,0.000020799,0.000015048,0.000021229,0.000015869,0.000020498,0.000033572,7d0048cd4431a8e0b6dcf0522dff754efff07e051b36949d87fd74da6ba09f8f
771,1764562605.959582,0.000020578,0.000015228,0.000021360,0.000016671,0.000021430,0.000033011,a271a4bf06969ff4e64b63625dd1bb0d6403bc27f4847f345f9b7bcaef08b547
772,1764562605.961225,0.000021220,0.000014627,0.000036808,0.000018734,0.000028263,0.000051485,0df1bcd55080ad78db6a598a0b5a32bfa78e8c0fbe77a80b60e384455ecccee4
773,1764562605.9631326,0.000028643,0.000016631,0.000042598,0.000023714,0.000038371,0.000073406,f9de27af3e01800ef23577c8d169e448a57d6f4986ea57df1fe7a5df729d3599
774,1764562605.9648461,0.000032931,0.000018324,0.000026169,0.000019366,0.000034724,0.000053078,99bdffdb6e5409c4e33e8c6a0793689c10216bd6c9dfaa599fe62b1a934eb891
775,1764562605.9662633,0.000026529,0.000016240,0.000023403,0.000018595,0.000027931,0.000044242,8e4561f34f72fd6a60f85856353f9e92aae3eb886b08e80ed026d15ac161b749
776,1764562605.9679587,0.000022882,0.000015578,0.000029775,0.000022993,0.000047538,0.000059170,f59a02dd0c58721a5ddfbc018cdfa8a197a6bc51e082d5a60ed8876e7d3c0ee7
777,1764562605.9696887,0.000031188,0.000017933,0.000028022,0.000019245,0.000027491,0.000069729,5e6a5d6fe731befc6f81d10aef0dff37e714ad3b72953ce7e0d53a27e3893265
778,1764562605.9718418,0.000025447,0.000017392,0.000084937,0.000021189,0.000032009,0.000076771,56c6a07b8affdd38cce75bccc80d5f7e34a07ad5d8f81a98859d3d365feeddf6
779,1764562605.9758196,0.000042309,0.000024345,0.000120142,0.000055372,0.000084175,0.000105765,19f7e89b4f138d5ca78f3fb4533a378b9935ae9eee457f962329d924fb02381f
780,1764562605.9792838,0.000062586,0.000027371,0.000078264,0.000035225,0.000072544,0.000079236,ddb5bbe20cf674dd3d221875f95d590b09c8705b89f20913db8e3e74f12fac8b
781,1764562605.9826398,0.000047187,0.000025267,0.000045394,0.000039423,0.000082683,0.000115573,0ab6ab0bb6ed4b221132f423fc09c80082562ccdb98e01b14f7c38f4f0ad7583
782,1764562605.985746,0.000046295,0.000022491,0.000068206,0.000039252,0.000077002,0.000080629,8823fa3a48d561c353196c5f675d645b10b8664be2e40f35cadc227c87dde8d4
783,1764562605.9891026,0.000091580,0.000026318,0.000048379,0.000041757,0.000093903,0.000116836,c74a914b0ab1bfa9c72d29fc914aeaddd7cce3e368a275323c410e68d3b48d2a
784,1764562605.9919896,0.000038652,0.000023964,0.000084105,0.000029805,0.000057516,0.000070981,6786f100d0da2a7b7d68d8a47fc104494fe21604ffebd2227a6f0ef1d3459fdc
785,1764562605.995597,0.000049111,0.000023142,0.000062876,0.000034534,0.000065882,0.000076682,d5cad79dde979bf2b7e14b825c23ba5df088cf59a9e5f669f09d31c2af07faf5
786,1764562605.998817,0.000041626,0.000023324,0.000043571,0.000047478,0.000103661,0.000132044,43d455503a6c9ac202f5a8762dd22edd9c2a7f07651db16d81d8b52e09051130
787,1764562606.0017736,0.000037059,0.000024144,0.000054721,0.000035506,0.000080148,0.000113640,96c8901dfa5d2804f17dd06c33e5a5cf5128aca4af567bfa872419ed9475b1e9
788,1764562606.0055306,0.000041857,0.000024195,0.000069027,0.000058037,0.000140480,0.000160657,d5fbbe9b1895644dfa52f5c2e030098ab5d4c698b9e8320b9f3ac922821dca96
789,1764562606.0080307,0.000044242,0.000021400,0.000031698,0.000026910,0.000059009,0.000074577,382a8fae423bda6bb3e303c695ee8804d16088bec7fa32982dc1aba31043a359
790,1764562606.0103316,0.000028983,0.000016260,0.000036818,0.000035436,0.000080969,0.000099093,f5323e4f83adfdced1ff04bc3d8ef824c8c58736980893acf29b61073a15d3a8
791,1764562606.0122511,0.000027391,0.000015659,0.000025797,0.000023944,0.000044252,0.000063548,c48f7915f5f4a4ca28a017a6e5d907ff74c93bed703c4887ddd9a1787c0489cf
792,1764562606.0135975,0.000024335,0.000014898,0.000023453,0.000019215,0.000029956,0.000046035,51c123a1450b07c3c4bf8c358ebc953489715c2d59a079651f61e88cddd6bd24
793,1764562606.01481,0.000021290,0.000014747,0.000020959,0.000016571,0.000022542,0.000039703,ca70affb4c866025dbea5c77700aef93a2741240251ed3a3b033d3dfa031a1df
794,1764562606.0162485,0.000022681,0.000015268,0.000025688,0.000020729,0.000033973,0.000064048,4d67772ca0b71c6fc19098c9a76ca95e42681d544818c0e7db8fabf7549c2855
795,1764562606.0176957,0.000022852,0.000014367,0.000029996,0.000021049,0.000031709,0.000053008,eb80824c2e44bcfd6bb9076987da4ee8ee69295b64d9ba6a7889b590a0afa831
796,1764562606.0196545,0.000035135,0.000018595,0.000042008,0.000046656,0.000101428,0.000078355,711841432a5ff35e28dcb4af9790bddc37c47ba3628b6ed32ad361e204d8ae32
797,1764562606.0221128,0.000032199,0.000025888,0.000059480,0.000029966,0.000063166,0.000099654,6c39ab881aa49e22a820f0400e9d1ea1366380000809a1f2b248f313f84d0fb2
798,1764562606.0249455,0.000042839,0.000021039,0.000072765,0.000031578,0.000070581,0.000073215,8f71cc3fbd8cca94d7d6bc0c408570e523b7b8c71087e71b55393407bd72d82b
799,1764562606.0287058,0.000058267,0.000024395,0.000085518,0.000043811,0.000116666,0.000113390,213dfc380e85695ba3c5bee7f84eb0e2c4d1924e4bf0fefcd319c1093615a08c
800,1764562606.0315905,0.000057216,0.000030606,0.000043701,0.000033542,0.000051084,0.000056274,ec3bc29d866fd6beeb0645f5a7498bdaf798a8399c767f05ad1a5d89dd601645
801,1764562606.0341842,0.000029234,0.000016410,0.000026609,0.000025187,0.000045314,0.000063377,69252841f3ff556f0e629f0a77c0257f05e6553f9034de36a608884f19ee0bfc
802,1764562606.0359476,0.000032269,0.000017513,0.000026148,0.000019546,0.000036447,0.000065671,29181e08ff233299bbcca5361bb857026f90da948631a26ffe072bc16d526f97
803,1764562606.0373092,0.000024836,0.000016080,0.000020698,0.000018815,0.000029654,0.000047578,f174de5666d01895f3a3719f263341c46b0439e2f0d4f14d77f0b6333c516ed7
804,1764562606.0384948,0.000029454,0.000014957,0.000020578,0.000016270,0.000020658,0.000037620,3435a4f73e3947291c4332ec411f038f872797822791dd6fc8d200942d2800d0
805,1764562606.0396929,0.000020909,0.000015008,0.000021069,0.000015970,0.000022141,0.000037790,50b3c71e935ff2fe3cb7be7cb575e57b4796a55844cba05e260038e23ffbfcaa
806,1764562606.0407827,0.000021129,0.000018173,0.000019756,0.000015919,0.000019997,0.000034183,5390f86e33f4d2b86c91b873005adf704b626b39c68c196285c0a5d59234e137
807,1764562606.041823,0.000020518,0.000014527,0.000019055,0.000015218,0.000018214,0.000032780,4a3486ff6e8ee7c6f8623dd641d1d2f94ff75f9079d1b2af7a1fc0a51424ac6a
