Iteration,timestamp,event,time_s,cpu_before,cpu_after,mem_before,mem_after,client_ct_bytes,server_ct_bytes,total_packet_bytes
0,1764562564.604958,server_kem_keygen,0.001171324,0.00,0.00,39895040,40591360,,800,800
2368,1764562608.0227623,kem_handshake,0.000019126|0.000015528|0.000032710,0.00,0.00,43069440,43069440,768,768,1536
2369,1764562608.0238483,kem_handshake,0.000019165|0.000015419|0.000037189,0.00,0.00,43069440,43069440,768,768,1536
2370,1764562608.0248888,kem_handshake,0.000018524|0.000015369|0.000032650,0.00,0.00,43069440,43069440,768,768,1536
2371,1764562608.0263395,kem_handshake,0.000040554|0.000033051|0.000035736,0.00,0.00,43069440,43069440,768,768,1536
2372,1764562608.0275476,kem_handshake,0.000024456|0.000017192|0.000039613,0.00,0.00,43069440,43069440,768,768,1536
2373,1764562608.0288465,kem_handshake,0.000028824|0.000016771|0.000042859,0.00,0.00,43069440,43069440,768,768,1536
2374,1764562608.0302064,kem_handshake,0.000025116|0.000016801|0.000035365,0.00,0.00,43069440,43069440,768,768,1536
2375,1764562608.031748,kem_handshake,0.000039814|0.000031408|0.000066784,0.00,0.00,43069440,43069440,768,768,1536
2376,1764562608.0330596,kem_handshake,0.000024665|0.000016811|0.000036687,0.00,0.00,43069440,43069440,768,768,1536
2377,1764562608.0343075,kem_handshake,0.000026770|0.000017051|0.000038641,0.00,0.00,43069440,43069440,768,768,1536
2378,1764562608.0355105,kem_handshake,0.000022562|0.000015990|0.000036908,0.00,0.00,43069440,43069440,768,768,1536
2379,1764562608.0366254,kem_handshake,0.000020358|0.000016250|0.000033081,0.00,0.00,43069440,43069440,768,768,1536
2380,1764562608.0377388,kem_handshake,0.000019726|0.000015879|0.000033132,0.00,0.00,43069440,43069440,768,768,1536
2381,1764562608.0388489,kem_handshake,0.000018875|0.000015860|0.000037369,0.00,0.00,43069440,43069440,768,768,1536
2382,1764562608.0399022,kem_handshake,0.000019106|0.000016150|0.000032820,0.00,0.00,43069440,43069440,768,768,1536
2383,1764562608.0410604,kem_handshake,0.000024415|0.000016991|0.000037560,0.00,0.00,43069440,43069440,768,768,1536
2384,1764562608.0426059,kem_handshake,0.000036227|0.000021710|0.000065951,0.00,0.00,43069440,43069440,768,768,1536
2385,1764562608.0441077,kem_handshake,0.000036668|0.000021289|0.000054761,0.00,0.00,43069440,43069440,768,768,1536
2386,1764562608.0454261,kem_handshake,0.000027551|0.000021109|0.000040675,0.00,0.00,43069440,43069440,768,768,1536
2387,1764562608.046554,kem_handshake,0.000019866|0.000015588|0.000033692,0.00,0.00,43069440,43069440,768,768,1536
2388,1764562608.0476425,kem_handshake,0.000020588|0.000015779|0.000034384,0.00,0.00,43069440,43069440,768,768,1536
2389,1764562608.0487747,kem_handshake,0.000022251|0.000016451|0.000036047,0.00,0.00,43069440,43069440,768,768,1536
2390,1764562608.050183,kem_handshake,0.000030016|0.000018574|0.000045314,0.00,0.00,43069440,43069440,768,768,1536
2391,1764562608.0517173,kem_handshake,0.000033151|0.000021530|0.000056294,0.00,0.00,43069440,43069440,768,768,1536
2392,1764562608.053064,kem_handshake,0.000027531|0.000019887|0.000041156,0.00,0.00,43069440,43069440,768,768,1536
2393,1764562608.0542026,kem_handshake,0.000019957|0.000015599|0.000034484,0.00,0.00,43069440,43069440,768,768,1536
2394,1764562608.0552628,kem_handshake,0.000018584|0.000015750|0.000033462,0.00,0.00,43069440,43069440,768,768,1536
2395,1764562608.0563889,kem_handshake,0.000021400|0.000015368|0.000033071,0.00,0.00,43069440,43069440,768,768,1536
2396,1764562608.0574653,kem_handshake,0.000018624|0.000015709|0.000032920,0.00,0.00,43069440,43069440,768,768,1536
2397,1764562608.0585265,kem_handshake,0.000019225|0.000015549|0.000032981,0.00,0.00,43069440,43069440,768,768,1536
2398,1764562608.0596132,kem_handshake,0.000019837|0.000015809|0.000032761,0.00,0.00,43069440,43069440,768,768,1536
2399,1764562608.0607429,kem_handshake,0.000022151|0.000016550|0.000034554,0.00,0.00,43069440,43069440,768,768,1536
2400,1764562608.0618577,kem_handshake,0.000021189|0.000015579|0.000041417,0.00,0.00,43069440,43069440,768,768,1536
2401,1764562608.063055,kem_handshake,0.000024535|0.000017853|0.000038270,0.00,0.00,43069440,43069440,768,768,1536
2402,1764562608.0642078,kem_handshake,0.000019536|0.000015879|0.000033001,0.00,0.00,43069440,43069440,768,768,1536
2403,1764562608.0652797,kem_handshake,0.000019466|0.000015629|0.000032720,0.00,0.00,43069440,43069440,768,768,1536
2404,1764562608.0663579,kem_handshake,0.000018915|0.000015538|0.000032960,0.00,0.00,43069440,43069440,768,768,1536
2405,1764562608.0674508,kem_handshake,0.000019686|0.000015329|0.000032691,0.00,0.00,43069440,43069440,768,768,1536
2406,1764562608.0685225,kem_handshake,0.000019396|0.000015729|0.000034063,0.00,0.00,43069440,43069440,768,768,1536
2407,1764562608.0697827,kem_handshake,0.000031608|0.000017782|0.000041296,0.00,0.00,43069440,43069440,768,768,1536
2408,1764562608.0710351,kem_handshake,0.000022171|0.000016310|0.000034434,0.00,0.00,43069440,43069440,768,768,1536
2409,1764562608.0721483,kem_handshake,0.000020949|0.000016551|0.000038180,0.00,0.00,43069440,43069440,768,768,1536
2410,1764562608.0732598,kem_handshake,0.000019375|0.000015368|0.000032921,0.00,0.00,43069440,43069440,768,768,1536
2411,1764562608.0743437,kem_handshake,0.000019897|0.000015799|0.000033471,0.00,0.00,43069440,43069440,768,768,1536
2412,1764562608.0753896,kem_handshake,0.000019216|0.000015508|0.000032791,0.00,0.00,43069440,43069440,768,768,1536
2413,1764562608.076509,kem_handshake,0.000019987|0.000015780|0.000033562,0.00,0.00,43069440,43069440,768,768,1536
2414,1764562608.0777566,kem_handshake,0.000027632|0.000017201|0.000043290,0.00,0.00,43069440,43069440,768,768,1536
2415,1764562608.0789294,kem_handshake,0.000022351|0.000031828|0.000036297,0.00,0.00,43069440,43069440,768,768,1536
2416,1764562608.080118,kem_handshake,0.000024365|0.000016180|0.000039654,0.00,0.00,43069440,43069440,768,768,1536
2417,1764562608.0812178,kem_handshake,0.000019586|0.000015699|0.000034995,0.00,0.00,43069440,43069440,768,768,1536
2418,1764562608.0822775,kem_handshake,0.000018674|0.000015469|0.000032831,0.00,15197.10,43069440,43069440,768,768,1536
2419,1764562608.0833528,kem_handshake,0.000018725|0.000015639|0.000032841,0.00,0.00,43069440,43069440,768,768,1536
2420,1764562608.0844493,kem_handshake,0.000018665|0.000015368|0.000032450,0.00,0.00,43069440,43069440,768,768,1536
2421,1764562608.0855355,kem_handshake,0.000023473|0.000016571|0.000037860,0.00,0.00,43069440,43069440,768,768,1536
2422,1764562608.086792,kem_handshake,0.000025587|0.000016481|0.000036127,0.00,0.00,43069440,43069440,768,768,1536
2423,1764562608.0879974,kem_handshake,0.000031288|0.000017482|0.000045364,0.00,0.00,43069440,43069440,768,768,1536
2424,1764562608.0892143,kem_handshake,0.000022411|0.000016129|0.000036267,0.00,0.00,43069440,43069440,768,768,1536
2425,1764562608.0903757,kem_handshake,0.000022120|0.000017873|0.000034935,0.00,0.00,43069440,43069440,768,768,1536
2426,1764562608.091458,kem_handshake,0.000019587|0.000016190|0.000032910,0.00,0.00,43069440,43069440,768,768,1536
2427,1764562608.092551,kem_handshake,0.000021099|0.000016100|0.000034975,0.00,0.00,43069440,43069440,768,768,1536
2428,1764562608.0936408,kem_handshake,0.000018905|0.000015910|0.000032891,0.00,0.00,43069440,43069440,768,768,1536
2429,1764562608.094816,kem_handshake,0.000023023|0.000016971|0.000040195,0.00,0.00,43069440,43069440,768,768,1536
2430,1764562608.0959003,kem_handshake,0.000019857|0.000015489|0.000034263,0.00,0.00,43069440,43069440,768,768,1536
2431,1764562608.0970542,kem_handshake,0.000024295|0.000016852|0.000041437,0.00,0.00,43069440,43069440,768,768,1536
2432,1764562608.0981832,kem_handshake,0.000021028|0.000015769|0.000033542,0.00,0.00,43069440,43069440,768,768,1536
2433,1764562608.0992532,kem_handshake,0.000018294|0.000015819|0.000032630,0.00,0.00,43069440,43069440,768,768,1536
2434,1764562608.1005447,kem_handshake,0.000019576|0.000015579|0.000034023,0.00,0.00,43069440,43069440,768,768,1536
2435,1764562608.1017194,kem_handshake,0.000079657|0.000026279|0.000034154,0.00,0.00,43069440,43069440,768,768,1536
2436,1764562608.1027865,kem_handshake,0.000019416|0.000015800|0.000034333,0.00,0.00,43069440,43069440,768,768,1536
2437,1764562608.1038835,kem_handshake,0.000021169|0.000015779|0.000044312,0.00,0.00,43069440,43069440,768,768,1536
2438,1764562608.105036,kem_handshake,0.000023073|0.000016290|0.000038371,0.00,0.00,43069440,43069440,768,768,1536
2439,1764562608.1061275,kem_handshake,0.000018554|0.000015298|0.000032921,0.00,0.00,43069440,43069440,768,768,1536
2440,1764562608.1071806,kem_handshake,0.000019195|0.000016030|0.000032770,0.00,0.00,43069440,43069440,768,768,1536
2441,1764562608.1083798,kem_handshake,0.000022472|0.000017632|0.000037119,0.00,0.00,43069440,43069440,768,768,1536
2442,1764562608.1096406,kem_handshake,0.000021820|0.000016821|0.000034865,0.00,0.00,43069440,43069440,768,768,1536
2443,1764562608.1108706,kem_handshake,0.000022542|0.000016711|0.000040876,0.00,0.00,43069440,43069440,768,768,1536
2444,1764562608.1122658,kem_handshake,0.000030276|0.000023203|0.000055763,0.00,0.00,43069440,43069440,768,768,1536
2445,1764562608.1136813,kem_handshake,0.000022822|0.000017974|0.000036477,0.00,0.00,43069440,43069440,768,768,1536
2446,1764562608.1149533,kem_handshake,0.000021800|0.000017633|0.000092381,0.00,0.00,43069440,43069440,768,768,1536
2447,1764562608.1163678,kem_handshake,0.000021109|0.000016180|0.000033742,0.00,0.00,43069440,43069440,768,768,1536
2448,1764562608.1174593,kem_handshake,0.000019967|0.000016210|0.000033762,0.00,0.00,43069440,43069440,768,768,1536
2449,1764562608.1185653,kem_handshake,0.000022111|0.000016110|0.000034814,0.00,0.00,43069440,43069440,768,768,1536
2450,1764562608.1197765,kem_handshake,0.000023333|0.000017001|0.000037429,0.00,0.00,43069440,43069440,768,768,1536
2451,1764562608.1208694,kem_handshake,0.000018614|0.000015559|0.000038712,0.00,0.00,43069440,43069440,768,768,1536
2452,1764562608.1219528,kem_handshake,0.000019386|0.000016030|0.000033462,0.00,0.00,43069440,43069440,768,768,1536
2453,1764562608.1230822,kem_handshake,0.000018524|0.000015980|0.000032800,0.00,0.00,43069440,43069440,768,768,1536
2454,1764562608.1241221,kem_handshake,0.000018073|0.000015579|0.000032300,0.00,0.00,43069440,43069440,768,768,1536
2455,1764562608.1251943,kem_handshake,0.000018424|0.000015268|0.000032180,0.00,0.00,43069440,43069440,768,768,1536
2456,1764562608.1262898,kem_handshake,0.000018544|0.000015549|0.000033221,0.00,0.00,43069440,43069440,768,768,1536
2457,1764562608.1273685,kem_handshake,0.000020467|0.000015749|0.000034053,0.00,0.00,43069440,43069440,768,768,1536
2458,1764562608.1286223,kem_handshake,0.000027922|0.000017392|0.000040885,0.00,0.00,43069440,43069440,768,768,1536
2459,1764562608.1297913,kem_handshake,0.000024755|0.000018003|0.000035676,0.00,0.00,43069440,43069440,768,768,1536
2460,1764562608.1310005,kem_handshake,0.000021229|0.000016551|0.000037309,0.00,0.00,43069440,43069440,768,768,1536
2461,1764562608.1320968,kem_handshake,0.000019346|0.000015800|0.000033482,0.00,15269.30,43069440,43069440,768,768,1536
2462,1764562608.1331651,kem_handshake,0.000018254|0.000015599|0.000033122,0.00,0.00,43069440,43069440,768,768,1536
2463,1764562608.134201,kem_handshake,0.000018114|0.000015468|0.000032831,0.00,0.00,43069440,43069440,768,768,1536
2464,1764562608.135288,kem_handshake,0.000019355|0.000015289|0.000032661,0.00,0.00,43069440,43069440,768,768,1536
2465,1764562608.1364202,kem_handshake,0.000025947|0.000017221|0.000040024,0.00,0.00,43069440,43069440,768,768,1536
2466,1764562608.1377168,kem_handshake,0.000025297|0.000016691|0.000038141,0.00,0.00,43069440,43069440,768,768,1536
2467,1764562608.138917,kem_handshake,0.000019566|0.000019727|0.000034513,0.00,0.00,43069440,43069440,768,768,1536
2468,1764562608.1399796,kem_handshake,0.000018404|0.000015148|0.000032611,0.00,0.00,43069440,43069440,768,768,1536
2469,1764562608.141004,kem_handshake,0.000018174|0.000015168|0.000032600,0.00,0.00,43069440,43069440,768,768,1536
2470,1764562608.1420453,kem_handshake,0.000018424|0.000015499|0.000032660,0.00,0.00,43069440,43069440,768,768,1536
2471,1764562608.1431105,kem_handshake,0.000018705|0.000015398|0.000033552,0.00,0.00,43069440,43069440,768,768,1536
2472,1764562608.1441944,kem_handshake,0.000020057|0.000016100|0.000038681,0.00,0.00,43069440,43069440,768,768,1536
2473,1764562608.1453507,kem_handshake,0.000021039|0.000016160|0.000035756,0.00,0.00,43069440,43069440,768,768,1536
2474,1764562608.1465418,kem_handshake,0.000021350|0.000015799|0.000035366,0.00,0.00,43069440,43069440,768,768,1536
2475,1764562608.147661,kem_handshake,0.000018294|0.000015278|0.000033893,0.00,0.00,43069440,43069440,768,768,1536
2476,1764562608.1487327,kem_handshake,0.000018635|0.000015799|0.000033041,0.00,0.00,43069440,43069440,768,768,1536
2477,1764562608.1498003,kem_handshake,0.000018965|0.000015849|0.000033102,0.00,0.00,43069440,43069440,768,768,1536
2478,1764562608.150849,kem_handshake,0.000018234|0.000015218|0.000036627,0.00,0.00,43069440,43069440,768,768,1536
2479,1764562608.1519618,kem_handshake,0.000020137|0.000015719|0.000034274,0.00,0.00,43069440,43069440,768,768,1536
2480,1764562608.153239,kem_handshake,0.000023764|0.000016511|0.000040455,0.00,0.00,43069440,43069440,768,768,1536
2481,1764562608.1543603,kem_handshake,0.000021259|0.000016220|0.000033702,0.00,0.00,43069440,43069440,768,768,1536
2482,1764562608.1555476,kem_handshake,0.000023103|0.000016661|0.000036097,0.00,0.00,43069440,43069440,768,768,1536
2483,1764562608.1566246,kem_handshake,0.000019065|0.000015428|0.000033381,0.00,0.00,43069440,43069440,768,768,1536
2484,1764562608.157752,kem_handshake,0.000019205|0.000015829|0.000032981,0.00,0.00,43069440,43069440,768,768,1536
2485,1764562608.1589036,kem_handshake,0.000022000|0.000016811|0.000035906,0.00,0.00,43069440,43069440,768,768,1536
2486,1764562608.16003,kem_handshake,0.000020458|0.000016540|0.000034925,0.00,0.00,43069440,43069440,768,768,1536
2487,1764562608.161156,kem_handshake,0.000022021|0.000016460|0.000039563,0.00,0.00,43069440,43069440,768,768,1536
2488,1764562608.162304,kem_handshake,0.000023383|0.000015949|0.000039543,0.00,0.00,43069440,43069440,768,768,1536
2489,1764562608.1634638,kem_handshake,0.000019767|0.000015779|0.000033752,0.00,0.00,43069440,43069440,768,768,1536
2490,1764562608.1645572,kem_handshake,0.000022832|0.000016601|0.000036177,0.00,0.00,43069440,43069440,768,768,1536
2491,1764562608.1657908,kem_handshake,0.000024546|0.000018754|0.000040275,0.00,0.00,43069440,43069440,768,768,1536
2492,1764562608.166934,kem_handshake,0.000020017|0.000032190|0.000034053,0.00,0.00,43069440,43069440,768,768,1536
2493,1764562608.168083,kem_handshake,0.000023053|0.000017161|0.000039072,0.00,0.00,43069440,43069440,768,768,1536
2494,1764562608.1692784,kem_handshake,0.000020468|0.000015990|0.000034594,0.00,0.00,43069440,43069440,768,768,1536
2495,1764562608.1704528,kem_handshake,0.000023784|0.000016540|0.000035085,0.00,0.00,43069440,43069440,768,768,1536
2496,1764562608.1716957,kem_handshake,0.000025658|0.000045754|0.000042799,0.00,0.00,43069440,43069440,768,768,1536
2497,1764562608.1729367,kem_handshake,0.000025367|0.000016170|0.000034543,0.00,0.00,43069440,43069440,768,768,1536
2498,1764562608.174024,kem_handshake,0.000019386|0.000015669|0.000033001,0.00,0.00,43069440,43069440,768,768,1536
2499,1764562608.1750665,kem_handshake,0.000018163|0.000015649|0.000032781,0.00,0.00,43069440,43069440,768,768,1536
2500,1764562608.176224,kem_handshake,0.000019677|0.000015539|0.000033172,0.00,0.00,43069440,43069440,768,768,1536
2501,1764562608.1774118,kem_handshake,0.000026880|0.000017993|0.000038992,0.00,0.00,43069440,43069440,768,768,1536
2502,1764562608.1786108,kem_handshake,0.000021971|0.000016210|0.000035386,0.00,0.00,43069440,43069440,768,768,1536
2503,1764562608.1800857,kem_handshake,0.000024425|0.000017021|0.000037159,0.00,0.00,43069440,43069440,768,768,1536
2504,1764562608.181222,kem_handshake,0.000019516|0.000015759|0.000034494,0.00,0.00,43069440,43069440,768,768,1536
2505,1764562608.1822784,kem_handshake,0.000018534|0.000015599|0.000032560,0.00,0.00,43069440,43069440,768,768,1536
2506,1764562608.1833951,kem_handshake,0.000018805|0.000015529|0.000033302,0.00,0.00,43069440,43069440,768,768,1536
2507,1764562608.184476,kem_handshake,0.000019857|0.000015689|0.000033422,0.00,0.00,43069440,43069440,768,768,1536
2508,1764562608.1855693,kem_handshake,0.000020027|0.000015448|0.000034514,0.00,0.00,43069440,43069440,768,768,1536
2509,1764562608.1867924,kem_handshake,0.000029565|0.000017532|0.000045584,0.00,0.00,43069440,43069440,768,768,1536
2510,1764562608.1881201,kem_handshake,0.000022792|0.000017292|0.000037890,0.00,0.00,43069440,43069440,768,768,1536
2511,1764562608.1892347,kem_handshake,0.000019215|0.000015980|0.000033252,0.00,0.00,43069440,43069440,768,768,1536
2512,1764562608.190319,kem_handshake,0.000019556|0.000015789|0.000033763,0.00,0.00,43069440,43069440,768,768,1536
2513,1764562608.1914341,kem_handshake,0.000020197|0.000015369|0.000032861,0.00,0.00,43069440,43069440,768,768,1536
2514,1764562608.1925452,kem_handshake,0.000019095|0.000015299|0.000033713,0.00,0.00,43069440,43069440,768,768,1536
2515,1764562608.193654,kem_handshake,0.000019305|0.000015899|0.000034634,0.00,0.00,43069440,43069440,768,768,1536
2516,1764562608.1948206,kem_handshake,0.000022882|0.000016330|0.000038010,0.00,0.00,43069440,43069440,768,768,1536
2517,1764562608.1961474,kem_handshake,0.000021921|0.000015879|0.000036508,0.00,0.00,43069440,43069440,768,768,1536
2518,1764562608.1972568,kem_handshake,0.000020598|0.000015519|0.000033572,0.00,0.00,43069440,43069440,768,768,1536
2519,1764562608.1983762,kem_handshake,0.000019917|0.000015408|0.000033402,0.00,0.00,43069440,43069440,768,768,1536
2520,1764562608.1994405,kem_handshake,0.000018233|0.000015348|0.000032741,0.00,0.00,43069440,43069440,768,768,1536
2521,1764562608.200517,kem_handshake,0.000018524|0.000015739|0.000033051,0.00,0.00,43069440,43069440,768,768,1536
2522,1764562608.2016256,kem_handshake,0.000019927|0.000015538|0.000033001,0.00,0.00,43069440,43069440,768,768,1536
2523,1764562608.2028506,kem_handshake,0.000023924|0.000016080|0.000071873,0.00,0.00,43069440,43069440,768,768,1536
2524,1764562608.2043052,kem_handshake,0.000026650|0.000016590|0.000034624,0.00,0.00,43069440,43069440,768,768,1536
2525,1764562608.205725,kem_handshake,0.000086830|0.000025076|0.000038370,0.00,0.00,43069440,43069440,768,768,1536
2526,1764562608.2068639,kem_handshake,0.000020017|0.000015608|0.000040444,0.00,0.00,43069440,43069440,768,768,1536
2527,1764562608.2079406,kem_handshake,0.000024946|0.000015989|0.000032891,0.00,0.00,43069440,43069440,768,768,1536
2528,1764562608.209014,kem_handshake,0.000019777|0.000015539|0.000033021,0.00,0.00,43069440,43069440,768,768,1536
2529,1764562608.210081,kem_handshake,0.000019536|0.000015388|0.000033241,0.00,0.00,43069440,43069440,768,768,1536
2530,1764562608.2112575,kem_handshake,0.000022111|0.000016791|0.000036377,0.00,0.00,43069440,43069440,768,768,1536
2531,1764562608.2126048,kem_handshake,0.000027391|0.000018895|0.000044853,0.00,0.00,43069440,43069440,768,768,1536
2532,1764562608.2141829,kem_handshake,0.000033271|0.000021771|0.000052346,0.00,0.00,43069440,43069440,768,768,1536
2533,1764562608.2154884,kem_handshake,0.000022752|0.000016871|0.000037810,0.00,0.00,43069440,43069440,768,768,1536
2534,1764562608.216608,kem_handshake,0.000019606|0.000015689|0.000033021,0.00,0.00,43069440,43069440,768,768,1536
2535,1764562608.2176704,kem_handshake,0.000019216|0.000016010|0.000032851,0.00,0.00,43069440,43069440,768,768,1536
2536,1764562608.219249,kem_handshake,0.000048750|0.000034254|0.000077794,0.00,0.00,43069440,43069440,768,768,1536
2537,1764562608.220691,kem_handshake,0.000028353|0.000018845|0.000041036,0.00,0.00,43069440,43069440,768,768,1536
2538,1764562608.222451,kem_handshake,0.000033452|0.000017332|0.000047368,0.00,0.00,43069440,43069440,768,768,1536
2539,1764562608.223692,kem_handshake,0.000022782|0.000016501|0.000035896,0.00,0.00,43069440,43069440,768,768,1536
2540,1764562608.2248464,kem_handshake,0.000020668|0.000015629|0.000037169,0.00,0.00,43069440,43069440,768,768,1536
2541,1764562608.225911,kem_handshake,0.000019456|0.000015319|0.000032561,0.00,0.00,43069440,43069440,768,768,1536
2542,1764562608.2270179,kem_handshake,0.000019526|0.000015729|0.000033472,0.00,0.00,43069440,43069440,768,768,1536
2543,1764562608.2283645,kem_handshake,0.000029184|0.000016100|0.000042378,0.00,0.00,43069440,43069440,768,768,1536
2544,1764562608.2294948,kem_handshake,0.000020338|0.000015930|0.000035235,0.00,0.00,43069440,43069440,768,768,1536
2545,1764562608.2307734,kem_handshake,0.000021069|0.000016620|0.000034784,0.00,0.00,43069440,43069440,768,768,1536
2546,1764562608.231899,kem_handshake,0.000019436|0.000015569|0.000033873,0.00,0.00,43069440,43069440,768,768,1536
2547,1764562608.23296,kem_handshake,0.000018464|0.000015158|0.000032590,0.00,0.00,43069440,43069440,768,768,1536
2548,1764562608.2340438,kem_handshake,0.000019556|0.000016401|0.000032971,0.00,0.00,43069440,43069440,768,768,1536
2549,1764562608.2351732,kem_handshake,0.000018655|0.000015478|0.000032580,0.00,0.00,43069440,43069440,768,768,1536
2550,1764562608.236418,kem_handshake,0.000025427|0.000017663|0.000039854,0.00,0.00,43069440,43069440,768,768,1536
2551,1764562608.2377186,kem_handshake,0.000055262|0.000017543|0.000039203,0.00,0.00,43069440,43069440,768,768,1536
2552,1764562608.2391386,kem_handshake,0.000060332|0.000035526|0.000069539,0.00,0.00,43069440,43069440,768,768,1536
2553,1764562608.2403567,kem_handshake,0.000019416|0.000015639|0.000032851,0.00,0.00,43069440,43069440,768,768,1536
2554,1764562608.2414374,kem_handshake,0.000019135|0.000015629|0.000032831,0.00,0.00,43069440,43069440,768,768,1536
2555,1764562608.2429652,kem_handshake,0.000039143|0.000032510|0.000067424,0.00,0.00,43069440,43069440,768,768,1536
2556,1764562608.2443116,kem_handshake,0.000029054|0.000017522|0.000042178,0.00,0.00,43069440,43069440,768,768,1536
2557,1764562608.2458773,kem_handshake,0.000033081|0.000018474|0.000044863,0.00,0.00,43069440,43069440,768,768,1536
2558,1764562608.24711,kem_handshake,0.000020678|0.000015999|0.000034213,0.00,0.00,43069440,43069440,768,768,1536
2559,1764562608.2481802,kem_handshake,0.000019346|0.000015669|0.000033272,0.00,0.00,43069440,43069440,768,768,1536
2560,1764562608.2492654,kem_handshake,0.000018905|0.000015699|0.000032820,0.00,0.00,43069440,43069440,768,768,1536
2561,1764562608.2503467,kem_handshake,0.000018885|0.000016030|0.000033281,0.00,0.00,43069440,43069440,768,768,1536
2562,1764562608.2514808,kem_handshake,0.000019567|0.000015719|0.000034484,0.00,0.00,43069440,43069440,768,768,1536
2563,1764562608.2527015,kem_handshake,0.000027992|0.000016871|0.000042078,0.00,0.00,43069440,43069440,768,768,1536
2564,1764562608.2538736,kem_handshake,0.000022622|0.000016350|0.000045394,0.00,0.00,43069440,43069440,768,768,1536
2565,1764562608.2551126,kem_handshake,0.000019877|0.000015329|0.000034473,0.00,0.00,43069440,43069440,768,768,1536
2566,1764562608.2562165,kem_handshake,0.000019366|0.000015709|0.000034013,0.00,0.00,43069440,43069440,768,768,1536
2567,1764562608.2572994,kem_handshake,0.000018504|0.000016390|0.000032410,0.00,0.00,43069440,43069440,768,768,1536
2568,1764562608.2583945,kem_handshake,0.000019186|0.000016220|0.000033041,0.00,0.00,43069440,43069440,768,768,1536
2569,1764562608.259462,kem_handshake,0.000018875|0.000015458|0.000032580,0.00,0.00,43069440,43069440,768,768,1536
2570,1764562608.2605588,kem_handshake,0.000020328|0.000015589|0.000032850,0.00,0.00,43069440,43069440,768,768,1536
2571,1764562608.2617285,kem_handshake,0.000055362|0.000016571|0.000039503,0.00,0.00,43069440,43069440,768,768,1536
2572,1764562608.2630348,kem_handshake,0.000021410|0.000016350|0.000034154,0.00,0.00,43069440,43069440,768,768,1536
2573,1764562608.264154,kem_handshake,0.000020037|0.000015840|0.000032800,0.00,0.00,43069440,43069440,768,768,1536
2574,1764562608.2653852,kem_handshake,0.000029174|0.000021439|0.000052467,0.00,0.00,43069440,43069440,768,768,1536
2575,1764562608.267488,kem_handshake,0.000039913|0.000021780|0.000052507,0.00,0.00,43069440,43069440,768,768,1536
2576,1764562608.2690496,kem_handshake,0.000029936|0.000019215|0.000039312,0.00,0.00,43069440,43069440,768,768,1536
2577,1764562608.2705348,kem_handshake,0.000032590|0.000021089|0.000053379,0.00,0.00,43069440,43069440,768,768,1536
2578,1764562608.2719007,kem_handshake,0.000022482|0.000017142|0.000038340,0.00,0.00,43069440,43069440,768,768,1536
2579,1764562608.2731698,kem_handshake,0.000020779|0.000016901|0.000035766,0.00,0.00,43069440,43069440,768,768,1536
2580,1764562608.274261,kem_handshake,0.000019456|0.000015358|0.000033251,0.00,0.00,43069440,43069440,768,768,1536
2581,1764562608.2753582,kem_handshake,0.000025177|0.000018634|0.000033522,0.00,0.00,43069440,43069440,768,768,1536
2582,1764562608.2766128,kem_handshake,0.000022572|0.000016320|0.000036528,0.00,0.00,43069440,43069440,768,768,1536
2583,1764562608.2777812,kem_handshake,0.000021790|0.000016280|0.000035095,0.00,0.00,43069440,43069440,768,768,1536
2584,1764562608.279328,kem_handshake,0.000039864|0.000032300|0.000066744,0.00,0.00,43069440,43069440,768,768,1536
2585,1764562608.2804778,kem_handshake,0.000020168|0.000016630|0.000038070,0.00,0.00,43069440,43069440,768,768,1536
2586,1764562608.2815616,kem_handshake,0.000019386|0.000016340|0.000032871,0.00,0.00,43069440,43069440,768,768,1536
2587,1764562608.2826648,kem_handshake,0.000020177|0.000015609|0.000032490,0.00,0.00,43069440,43069440,768,768,1536
2588,1764562608.2837253,kem_handshake,0.000019857|0.000015649|0.000032681,0.00,0.00,43069440,43069440,768,768,1536
2589,1764562608.2847874,kem_handshake,0.000019195|0.000015618|0.000033162,0.00,0.00,43069440,43069440,768,768,1536
2590,1764562608.2862954,kem_handshake,0.000042869|0.000032641|0.000068737,0.00,6835.70,43069440,43069440,768,768,1536
2591,1764562608.2876391,kem_handshake,0.000022682|0.000016872|0.000037088,0.00,0.00,43069440,43069440,768,768,1536
2592,1764562608.288929,kem_handshake,0.000021119|0.000020498|0.000035956,0.00,0.00,43069440,43069440,768,768,1536
2593,1764562608.2900813,kem_handshake,0.000020357|0.000016190|0.000033312,0.00,0.00,43069440,43069440,768,768,1536
2594,1764562608.2911491,kem_handshake,0.000018805|0.000015529|0.000032901,0.00,0.00,43069440,43069440,768,768,1536
2595,1764562608.2921975,kem_handshake,0.000018254|0.000015298|0.000032580,0.00,0.00,43069440,43069440,768,768,1536
2596,1764562608.2940495,kem_handshake,0.000030686|0.000018414|0.000045634,0.00,0.00,43069440,43069440,768,768,1536
2597,1764562608.295349,kem_handshake,0.000021740|0.000016621|0.000037279,0.00,0.00,43069440,43069440,768,768,1536
2598,1764562608.2964547,kem_handshake,0.000019516|0.000015740|0.000034594,0.00,0.00,43069440,43069440,768,768,1536
2599,1764562608.297569,kem_handshake,0.000026529|0.000015589|0.000033782,0.00,0.00,43069440,43069440,768,768,1536
