Iteration,timestamp,client_keygen_s,client_enc_s,client_dec_s,server_enc_s,server_dec_s,ciphertext_bytes
2187,1764562741.181294,0.024462396,0.001175622,0.001437266,0.000518268,0.001432838,512
2188,1764562741.255459,0.042558409,0.001382794,0.001269966,0.000397665,0.001090475,512
2189,1764562741.3515675,0.065504002,0.001304891,0.001527052,0.000320743,0.001262002,512
2190,1764562741.4050105,0.016809136,0.001117756,0.001703988,0.000402153,0.001417078,512
2191,1764562741.4516668,0.010890852,0.000940899,0.003437982,0.000367018,0.001243347,512
2192,1764562741.5177605,0.045282893,0.001118777,0.000636837,0.000071101,0.000347963,512
2193,1764562741.5738547,0.021066041,0.000990510,0.001838868,0.000388127,0.001759110,512
2194,1764562741.6720183,0.066320981,0.001524807,0.001609554,0.000475899,0.001169280,512
2195,1764562741.7860303,0.079031225,0.001132552,0.002493397,0.000184501,0.000946619,512
2196,1764562741.8375776,0.024821980,0.000752661,0.001163309,0.000394569,0.001378958,512
2197,1764562741.8744104,0.012225998,0.000611189,0.001202381,0.000290957,0.000977826,512
2198,1764562741.9460998,0.032719301,0.001325840,0.001883080,0.000217242,0.000423082,512
2199,1764562742.0346372,0.061017774,0.001271870,0.001119639,0.000335199,0.000944665,512
2200,1764562742.0639055,0.011064313,0.000366738,0.000893100,0.000274326,0.000968149,512
2201,1764562742.1280212,0.034127794,0.000994998,0.001317464,0.000504402,0.001661068,512
2202,1764562742.1825495,0.029755185,0.000815617,0.001213051,0.000330200,0.001119729,512
2203,1764562742.2433567,0.036638682,0.000880467,0.001067322,0.000298722,0.000905012,512
2204,1764562742.3155944,0.046098049,0.000977697,0.001651351,0.000334027,0.000979640,512
2205,1764562742.3772323,0.036514823,0.001012620,0.001206409,0.000321284,0.001044701,512
2206,1764562742.4139576,0.013679815,0.000643229,0.001557398,0.000210429,0.000831827,512
2207,1764562742.4666357,0.023104917,0.000812802,0.001363639,0.000293502,0.001043307,512
2208,1764562742.5072865,0.018539002,0.000550578,0.001136530,0.000236908,0.000851203,512
2209,1764562742.563721,0.026614462,0.001062313,0.000987484,0.000253078,0.001443587,512
2210,1764562742.616701,0.029095536,0.000913588,0.001244680,0.000316845,0.000882730,512
2211,1764562742.6901243,0.045808574,0.001041995,0.001559752,0.000290176,0.001014795,512
2212,1764562742.7941778,0.072458541,0.001068024,0.001191792,0.000323378,0.001240532,512
2213,1764562742.8470402,0.024085870,0.001458865,0.001229562,0.000499212,0.001477490,512
2214,1764562742.9031353,0.026295643,0.001028380,0.001589737,0.000409847,0.001018953,512
2215,1764562742.9751701,0.042162338,0.001180722,0.001105943,0.000408435,0.001105022,512
2216,1764562743.082748,0.078755676,0.001139314,0.001184808,0.000373790,0.001379098,512
2217,1764562743.1397028,0.033940016,0.000862954,0.001131290,0.000229093,0.000898199,512
2218,1764562743.1808608,0.018095472,0.000731221,0.001078693,0.000265992,0.000952950,512
2219,1764562743.2446182,0.034860777,0.001000238,0.001567847,0.000472903,0.001182895,512
2220,1764562743.291292,0.025167559,0.000715592,0.001097277,0.000193998,0.000921452,512
2221,1764562743.354138,0.033440073,0.000920551,0.001722973,0.000481169,0.001357628,512
2222,1764562743.3985996,0.018546957,0.000716944,0.001337441,0.000266953,0.001033430,512
2223,1764562743.4841528,0.055614481,0.001571794,0.001529927,0.000322957,0.001314137,512
2224,1764562743.5361881,0.025604877,0.000591613,0.001492578,0.000305905,0.001186683,512
2225,1764562743.606549,0.040615149,0.001131841,0.001440331,0.000454449,0.001258746,512
2226,1764562743.738888,0.103321452,0.001181693,0.001308898,0.000415938,0.001091196,512
2227,1764562743.8025024,0.036209238,0.001315751,0.001088521,0.000515533,0.001536980,512
2228,1764562743.887461,0.056935912,0.001245912,0.001227277,0.000411600,0.001098630,512
2229,1764562743.926952,0.016867383,0.000517175,0.001460157,0.000271692,0.000890074,512
2230,1764562743.9821308,0.029037288,0.001137712,0.001146318,0.000310764,0.001005729,512
2231,1764562744.027915,0.018106723,0.000741079,0.001535758,0.000392816,0.001189488,512
2232,1764562744.0791206,0.023065715,0.001092117,0.001523165,0.000322255,0.001153662,512
2233,1764562744.1234858,0.016585202,0.000872101,0.002181060,0.000275970,0.000938354,512
2234,1764562744.1802154,0.027280913,0.001244649,0.001272360,0.000408615,0.001147740,512
2235,1764562744.2423916,0.033260601,0.001117174,0.001427497,0.000259209,0.000936239,512
2236,1764562744.318113,0.047733290,0.000869186,0.001196971,0.000545577,0.001294071,512
2237,1764562744.377518,0.031106762,0.000814765,0.001396801,0.000248940,0.001161335,512
2238,1764562744.4418614,0.031760720,0.001478101,0.001794386,0.000234864,0.000887490,512
2239,1764562744.4938655,0.019055235,0.000862423,0.002129204,0.000413374,0.001174260,512
2240,1764562744.5546908,0.031089289,0.000948202,0.001359572,0.000468636,0.001199105,512
2241,1764562744.5904288,0.011809699,0.000404147,0.001329646,0.000166377,0.000996440,512
2242,1764562744.6642087,0.042774208,0.001144244,0.001484523,0.000377217,0.001214914,512
2243,1764562744.7842226,0.090264490,0.000903399,0.001685895,0.000344997,0.001188576,512
2244,1764562744.8695028,0.055303166,0.001201430,0.001524606,0.000344236,0.000824543,512
2245,1764562744.9359636,0.032460803,0.001578216,0.001828939,0.000481149,0.001303919,512
2246,1764562745.0233753,0.056593791,0.000813062,0.002007759,0.000538224,0.001588305,512
2247,1764562745.1113472,0.055806466,0.001233399,0.002006266,0.000303391,0.001438548,512
2248,1764562745.2349286,0.092080995,0.001166716,0.001919587,0.000376536,0.001019384,512
2249,1764562745.3376808,0.073634835,0.001073864,0.001608020,0.000269928,0.000995459,512
2250,1764562745.4480667,0.082895114,0.001227417,0.002501362,0.000212252,0.000863435,512
2251,1764562745.5237944,0.049190803,0.001084493,0.001140297,0.000306236,0.000973589,512
2252,1764562745.6060944,0.053650622,0.001139926,0.001627667,0.000213124,0.001193285,512
2253,1764562745.6925268,0.056883094,0.001198474,0.001257914,0.000338576,0.001212741,512
2254,1764562745.853178,0.134424337,0.001223159,0.001383326,0.000325011,0.000829652,512
2255,1764562745.9184618,0.038381712,0.001171585,0.001589808,0.000361127,0.001069967,512
2256,1764562746.0219173,0.075198684,0.001116113,0.001672570,0.000391142,0.001449928,512
2257,1764562746.096278,0.045168682,0.001490334,0.001642054,0.000248379,0.001007722,512
2258,1764562746.1518183,0.027798930,0.001125349,0.001685974,0.000469567,0.001469425,512
2259,1764562746.2402987,0.059099159,0.001207911,0.001213091,0.000495245,0.001481687,512
2260,1764562746.3098547,0.042188526,0.001079825,0.001448737,0.000328026,0.001038489,512
2261,1764562746.3682292,0.021051384,0.000908989,0.001793294,0.000554705,0.001448786,512
2262,1764562746.4369502,0.038039921,0.001223520,0.001522303,0.000223363,0.001216117,512
2263,1764562746.5093067,0.044605190,0.001074866,0.001346789,0.000318709,0.000993435,512
2264,1764562746.5515716,0.016315864,0.000839071,0.001134436,0.000460701,0.001299450,512
2265,1764562746.6519408,0.072651407,0.001150536,0.001059187,0.000389490,0.001089013,512
2266,1764562746.7477133,0.068886892,0.001258315,0.001052535,0.000277263,0.000934546,512
2267,1764562746.8020716,0.024227391,0.000822540,0.001932260,0.000432570,0.001090786,512
2268,1764562746.8865476,0.055390969,0.001205537,0.001195199,0.000363823,0.001335838,512
2269,1764562746.9641294,0.050663103,0.001094032,0.001068154,0.000336422,0.000857164,512
2270,1764562747.0050492,0.015902611,0.000947521,0.000981113,0.000270820,0.000945517,512
2271,1764562747.073063,0.040958733,0.001030904,0.001897656,0.000242388,0.001075036,512
2272,1764562747.1457102,0.043531658,0.001023722,0.001853725,0.000285698,0.001159884,512
2273,1764562747.2442365,0.069718539,0.001192703,0.001515360,0.000219075,0.001766373,512
2274,1764562747.3099365,0.057008456,0.000175344,0.000710723,0.000082162,0.000411771,512
2275,1764562747.3741527,0.038735366,0.001070327,0.000993505,0.000355697,0.001258856,512
2276,1764562747.4396875,0.042926980,0.000750436,0.001054047,0.000205249,0.000833941,512
2277,1764562747.485118,0.023438644,0.000585231,0.000993706,0.000221429,0.000838620,512
2278,1764562747.517826,0.013269747,0.000314932,0.001227227,0.000248530,0.000812922,512
2279,1764562747.56017,0.019929791,0.000930379,0.001129056,0.000275889,0.000920360,512
2280,1764562747.630003,0.040934959,0.001028721,0.001446242,0.000297790,0.000920982,512
2281,1764562747.7223904,0.065584912,0.001071830,0.001391230,0.000340779,0.001140166,512
2282,1764562747.7516744,0.007203789,0.000184882,0.002844646,0.000485918,0.001277531,512
2283,1764562747.8331606,0.053931312,0.001541338,0.001216918,0.000308490,0.000979750,512
2284,1764562747.9376369,0.078278304,0.001145256,0.000995750,0.000353754,0.001116904,512
2285,1764562747.9672608,0.010023699,0.000592585,0.001048247,0.000242658,0.000767678,512
2286,1764562748.083817,0.088422336,0.001495653,0.001271910,0.000317827,0.001099722,512
2287,1764562748.141567,0.029841414,0.000520873,0.001466039,0.000369413,0.001140006,512
2288,1764562748.2226484,0.053639522,0.001098920,0.001224813,0.000357500,0.001108658,512
2289,1764562748.2716258,0.019884587,0.000865549,0.001421686,0.000569913,0.001324838,512
2290,1764562748.3453934,0.046550424,0.000656573,0.001005918,0.000390762,0.001441864,512
2291,1764562748.40028,0.029351418,0.001364541,0.000900895,0.000264890,0.000896427,512
2292,1764562748.4519536,0.029337513,0.000802372,0.000933124,0.000261503,0.000916213,512
2293,1764562748.4844208,0.013137312,0.000432158,0.000998926,0.000244131,0.000845903,512
2294,1764562748.5620196,0.047474372,0.001514879,0.001498228,0.000362600,0.001394536,512
2295,1764562748.6375961,0.048282425,0.001166805,0.001228359,0.000322967,0.001093720,512
2296,1764562748.736147,0.070472241,0.001283080,0.001288200,0.000286079,0.000863316,512
2297,1764562748.8174968,0.054924055,0.001320640,0.001051513,0.000297971,0.000953943,512
2298,1764562748.901104,0.065031920,0.000128397,0.001400908,0.000306376,0.000602423,512
2299,1764562748.9525206,0.026726549,0.001184488,0.001320139,0.000348534,0.001050060,512
2300,1764562749.0603144,0.085193471,0.000253749,0.001121973,0.000210840,0.000502368,512
2301,1764562749.1063719,0.023461286,0.000900344,0.001894921,0.000464489,0.001147901,512
2302,1764562749.1606672,0.021995728,0.000910823,0.000893521,0.000475559,0.001656741,512
2303,1764562749.2201126,0.030878399,0.001019504,0.001192554,0.000351108,0.001075798,512
2304,1764562749.2599952,0.010185959,0.000787765,0.001486747,0.000270029,0.001191191,512
2305,1764562749.2981887,0.011854011,0.000609857,0.001348742,0.000166208,0.001437296,512
2306,1764562749.3846257,0.055073291,0.000887540,0.002144773,0.000365806,0.001312775,512
2307,1764562749.4964077,0.081634985,0.001528624,0.001453405,0.000303000,0.001021568,512
2308,1764562749.579612,0.064716367,0.001265188,0.000585572,0.000411730,0.000898340,512
2309,1764562749.6393468,0.031696851,0.001622378,0.001392723,0.000387115,0.001172957,512
2310,1764562749.6914768,0.027163385,0.001066110,0.001063956,0.000371497,0.001162147,512
2311,1764562749.7269192,0.013324988,0.000750988,0.001386541,0.000219606,0.000895484,512
2312,1764562749.8063583,0.070278244,0.000309833,0.000777186,0.000048299,0.000404818,512
2313,1764562749.8837008,0.052020831,0.000925019,0.001124838,0.000323998,0.001152639,512
2314,1764562749.9257636,0.014593272,0.000719690,0.001723604,0.000297971,0.001000548,512
2315,1764562749.9706972,0.016057477,0.001122214,0.001315390,0.000347622,0.000979580,512
2316,1764562750.0327933,0.035576560,0.001108709,0.001302146,0.000199760,0.000626398,512
2317,1764562750.059437,0.009379750,0.000316375,0.000909961,0.000194940,0.000861782,512
2318,1764562750.1152272,0.032325593,0.000958852,0.001155545,0.000102309,0.000869636,512
2319,1764562750.1474223,0.010009162,0.000244922,0.001269365,0.000208265,0.000942361,512
2320,1764562750.2781403,0.101030179,0.001179228,0.001250520,0.000367539,0.001193635,512
2321,1764562750.3467824,0.039363036,0.001113277,0.001366314,0.000387807,0.001156868,512
2322,1764562750.3904004,0.018198974,0.000706575,0.001211549,0.000325121,0.001011468,512
2323,1764562750.456107,0.038358419,0.001158019,0.001208473,0.000449731,0.001284132,512
2324,1764562750.5179446,0.031289750,0.000907316,0.001611487,0.000758401,0.001491706,512
2325,1764562750.5979385,0.047116210,0.001218552,0.001652773,0.000499743,0.001386852,512
2326,1764562750.6687384,0.039276656,0.001120340,0.001014434,0.000390682,0.001063785,512
2327,1764562750.841424,0.147049403,0.001262613,0.000662814,0.000412432,0.001403794,512
2328,1764562750.933613,0.064272347,0.001044360,0.001638197,0.000324610,0.000847356,512
2329,1764562751.0071325,0.027710427,0.000941420,0.001502076,0.001030223,0.001797972,512
2330,1764562751.0507739,0.021745546,0.001162678,0.001420604,0.000309822,0.000719259,512
2331,1764562751.0974905,0.017471900,0.001159021,0.001618160,0.000380564,0.001083942,512
2332,1764562751.1913576,0.067742278,0.000813944,0.001153702,0.000357690,0.001062112,512
2333,1764562751.2361982,0.020906616,0.000604707,0.001398624,0.000283133,0.000818632,512
2334,1764562751.290737,0.028867385,0.001084794,0.001226907,0.000420798,0.001313867,512
2335,1764562751.3474283,0.028894545,0.001458665,0.001171595,0.000338265,0.001053216,512
2336,1764562751.4353027,0.062336560,0.001177075,0.001435282,0.000371967,0.001201831,512
2337,1764562751.5317233,0.055921598,0.001131451,0.002201868,0.000604026,0.002060517,512
2338,1764562751.6059928,0.037519439,0.001646712,0.001291606,0.000231388,0.001431755,512
2339,1764562751.6852434,0.044243723,0.001248867,0.001173589,0.000414846,0.001247094,512
2340,1764562751.7437553,0.029530940,0.000955124,0.001333033,0.000291028,0.001101355,512
2341,1764562751.7996237,0.020728558,0.000902677,0.001579368,0.000419385,0.001215115,512
2342,1764562751.8902836,0.064142337,0.000750577,0.001417288,0.000328647,0.001199617,512
2343,1764562752.0024292,0.082019416,0.000951748,0.001566664,0.000417842,0.001065358,512
2344,1764562752.1118748,0.080706901,0.001305432,0.001517694,0.000288874,0.000844290,512
2345,1764562752.2200387,0.073638802,0.000838139,0.001691756,0.000234974,0.001262763,512
2346,1764562752.2628043,0.015208329,0.000791212,0.001095544,0.000383138,0.001265367,512
2347,1764562752.3622782,0.070402553,0.001601920,0.001450170,0.000370584,0.001200128,512
2348,1764562752.3953948,0.010208080,0.000543414,0.001275827,0.000387556,0.001081658,512
2349,1764562752.4419568,0.019858429,0.000804888,0.001055009,0.000496166,0.001308497,512
2350,1764562752.5082195,0.038995076,0.001186452,0.001278712,0.000275769,0.000931150,512
2351,1764562752.5570216,0.021837457,0.000642567,0.001620124,0.000323488,0.001479743,512
2352,1764562752.6084366,0.021103550,0.001374389,0.001313817,0.000497990,0.001034511,512
2353,1764562752.7247946,0.089429616,0.000950266,0.001186553,0.000254941,0.000953512,512
2354,1764562752.7785628,0.028908941,0.000904962,0.001053847,0.000309672,0.000957760,512
2355,1764562752.8487434,0.042665577,0.001077731,0.001079635,0.000255232,0.001231425,512
2356,1764562752.898329,0.026322923,0.001376453,0.001028461,0.000159094,0.000785681,512
2357,1764562752.9586139,0.033939234,0.000727043,0.001233428,0.000264028,0.000812772,512
2358,1764562753.0001087,0.013989166,0.001119128,0.001478421,0.000366307,0.001040252,512
2359,1764562753.040132,0.017027879,0.000897718,0.001028881,0.000332955,0.001275647,512
2360,1764562753.1438174,0.077976206,0.001290565,0.000998505,0.000300375,0.000965053,512
2361,1764562753.211419,0.036681501,0.000996151,0.001988784,0.000363080,0.001083873,512
2362,1764562753.303369,0.059193303,0.001286357,0.001638578,0.000421859,0.001234732,512
2363,1764562753.3735695,0.040101039,0.001621566,0.001691425,0.000566507,0.001093380,512
2364,1764562753.4248056,0.020804227,0.001358480,0.001627156,0.000461653,0.001141599,512
2365,1764562753.4867723,0.031334141,0.001143773,0.000883081,0.000445984,0.001236284,512
2366,1764562753.5695271,0.053937162,0.001133745,0.001305141,0.000377988,0.000786603,512
2367,1764562753.6155105,0.022403071,0.000827148,0.000921242,0.000201673,0.000804857,512
2368,1764562753.664066,0.016475910,0.000530621,0.001664886,0.000485397,0.001154403,512
2369,1764562753.7923458,0.102817742,0.001092679,0.000596362,0.000135110,0.000708759,512
2370,1764562753.847772,0.043212308,0.000405539,0.000845843,0.000097871,0.000535589,512
2371,1764562753.8696952,0.010725696,0.000393637,0.001121182,0.000049471,0.000424103,512
2372,1764562753.940952,0.049205120,0.001031506,0.000979610,0.000059780,0.000322256,512
2373,1764562753.9849045,0.027721718,0.000645944,0.001130458,0.000185472,0.000840774,512
2374,1764562754.0158892,0.018505991,0.000358192,0.000876940,0.000110754,0.000533817,512
2375,1764562754.0519452,0.024941912,0.000269578,0.001021908,0.000101868,0.000476681,512
2376,1764562754.087066,0.021123327,0.001004115,0.000835383,0.000059581,0.000312468,512
2377,1764562754.1592371,0.051135035,0.001067282,0.000954083,0.000215438,0.000732554,512
2378,1764562754.2014358,0.026913785,0.000944084,0.001011739,0.000134498,0.000587365,512
2379,1764562754.2339156,0.012317057,0.000490987,0.001356827,0.000320873,0.000991221,512
2380,1764562754.2688453,0.018479292,0.001094091,0.000618322,0.000543294,0.001283622,512
2381,1764562754.3318255,0.036550058,0.001175612,0.001059217,0.000359935,0.000992694,512
2382,1764562754.372454,0.024853599,0.000578959,0.000831847,0.000150558,0.000364253,512
2383,1764562754.4050817,0.012016801,0.000707227,0.001126953,0.000285788,0.001085986,512
2384,1764562754.4549322,0.024716383,0.000880086,0.001144274,0.000349185,0.001331820,512
2385,1764562754.4970036,0.019351212,0.000765805,0.000905714,0.000296809,0.001077872,512
2386,1764562754.5596182,0.035041031,0.001127093,0.000982295,0.000416649,0.001147851,512
2387,1764562754.6259713,0.040189593,0.001437846,0.001309389,0.000301156,0.000900785,512
2388,1764562754.6636798,0.012080870,0.000827489,0.001292418,0.000375284,0.000985481,512
2389,1764562754.7468874,0.054147801,0.001251081,0.001333574,0.000345789,0.000878693,512
2390,1764562754.8184514,0.040958895,0.001318225,0.001406368,0.000342373,0.001234630,512
2391,1764562754.864883,0.028735590,0.000718908,0.001062723,0.000124230,0.000601090,512
2392,1764562754.9200678,0.041329539,0.000538094,0.000930670,0.000139397,0.000464368,512
2393,1764562754.9552023,0.019035971,0.001066440,0.000590981,0.000129249,0.000568951,512
2394,1764562754.9719336,0.007569706,0.000078034,0.000572638,0.000158723,0.000624995,512
2395,1764562755.0234647,0.040478316,0.000205259,0.000725751,0.000357792,0.000902909,512
2396,1764562755.0961626,0.059269114,0.000925399,0.000535780,0.000167900,0.000713057,512
2397,1764562755.1298645,0.022998682,0.000196944,0.000514261,0.000162300,0.000765375,512
2398,1764562755.150435,0.011959736,0.000266873,0.000642417,0.000045354,0.000273696,512
2399,1764562755.2058287,0.038594275,0.000871259,0.000535660,0.000418944,0.000917866,512
2400,1764562755.2954597,0.075624090,0.001247805,0.000869647,0.000124110,0.000547872,512
2401,1764562755.3310282,0.021461341,0.001120470,0.000571206,0.000047889,0.001085205,512
2402,1764562755.38954,0.046404165,0.000271562,0.000554975,0.000076110,0.000564163,512
2403,1764562755.49269,0.091584858,0.000384230,0.000750096,0.000049642,0.000292441,512
2404,1764562755.527358,0.022690572,0.000811219,0.000804927,0.000109823,0.000458176,512
2405,1764562755.6031258,0.062157120,0.000644040,0.000716344,0.000104292,0.000537002,512
2406,1764562755.6784606,0.061849510,0.000328036,0.001144685,0.000119852,0.000571927,512
2407,1764562755.7054677,0.014927820,0.000238380,0.000524068,0.000225947,0.000900634,512
2408,1764562755.7243576,0.009212020,0.000207694,0.000776925,0.000057746,0.000306496,512
2409,1764562755.7816496,0.043645057,0.000251184,0.000899191,0.000065110,0.000386995,512
2410,1764562755.841471,0.044655714,0.000313238,0.000791332,0.000079557,0.000686578,512
2411,1764562755.8592222,0.007943145,0.000131193,0.000641966,0.000096007,0.000292230,512
2412,1764562755.8894176,0.016638290,0.000819564,0.000920972,0.000226769,0.000849670,512
2413,1764562755.9177928,0.017268164,0.000428151,0.000762088,0.000056003,0.000286089,512
2414,1764562755.9441895,0.014154301,0.000291187,0.000706926,0.000101307,0.000589529,512
2415,1764562755.9848058,0.028476762,0.000414586,0.000681669,0.000108070,0.000323237,512
2416,1764562756.0365853,0.037393286,0.000589789,0.000718818,0.000111737,0.000603976,512
2417,1764562756.08622,0.035079491,0.000574451,0.000825455,0.000094865,0.000685126,512
2418,1764562756.1587803,0.059743620,0.000319921,0.000718017,0.000054571,0.000334037,512
2419,1764562756.192744,0.021928635,0.000489775,0.000631868,0.000076271,0.000581174,512
2420,1764562756.2153254,0.013523736,0.000295195,0.000972366,0.000044733,0.000274267,512
2421,1764562756.2751527,0.047277728,0.000193047,0.000864306,0.000059871,0.000345719,512
2422,1764562756.319923,0.030230613,0.001080246,0.000758351,0.000093643,0.000531833,512
2423,1764562756.4488406,0.115231577,0.000343985,0.001073654,0.000100205,0.000998184,512
2424,1764562756.6083584,0.146340472,0.000266152,0.001296425,0.000116134,0.000905372,512
2425,1764562756.70322,0.082515432,0.000638700,0.000773379,0.000104783,0.000493151,512
2426,1764562756.7635744,0.046506594,0.001140387,0.000500705,0.000155387,0.000818412,512
2427,1764562756.803485,0.026979396,0.000363141,0.001352399,0.000059580,0.000289375,512
2428,1764562756.8303516,0.014610854,0.000549605,0.000518769,0.000179031,0.000747611,512
2429,1764562756.861883,0.018928011,0.000863706,0.000888422,0.000107649,0.000521323,512
2430,1764562756.8975756,0.022013571,0.000789328,0.000539487,0.000073967,0.000613353,512
2431,1764562756.913507,0.007636799,0.000087742,0.000472372,0.000080959,0.000470609,512
2432,1764562756.9795897,0.055443275,0.000514470,0.000639862,0.000134789,0.000523527,512
2433,1764562757.0348442,0.047408900,0.000337233,0.000577717,0.000070561,0.000544857,512
2434,1764562757.1634905,0.112859444,0.001119739,0.000486489,0.000112969,0.000725200,512
2435,1764562757.2383707,0.063393052,0.000321614,0.000530981,0.000141952,0.000599959,512
2436,1764562757.2747433,0.025856201,0.000436637,0.000582336,0.000064980,0.000312497,512
2437,1764562757.3343341,0.048514824,0.000293592,0.000757961,0.000045003,0.000272955,512
2438,1764562757.3605337,0.016844862,0.000436998,0.000751329,0.000115383,0.000601792,512
2439,1764562757.3870356,0.014469593,0.000621047,0.000827308,0.000098372,0.000549085,512
2440,1764562757.4131145,0.016393468,0.000108631,0.000579801,0.000146290,0.000549786,512
2441,1764562757.4360929,0.012945137,0.000567949,0.000770012,0.000110695,0.000538746,512
2442,1764562757.4612162,0.016141883,0.000326222,0.000721804,0.000101658,0.000485667,512
2443,1764562757.4939702,0.023497082,0.000481840,0.000886788,0.000093322,0.000479686,512
2444,1764562757.5552435,0.045187527,0.000610268,0.000547983,0.000200881,0.000899082,512
2445,1764562757.58577,0.017280516,0.000526803,0.001260258,0.000126593,0.000338576,512
2446,1764562757.6137643,0.017922884,0.000126283,0.000967698,0.000067895,0.000445813,512
2447,1764562757.664181,0.036966237,0.000877431,0.000647336,0.000181496,0.000661953,512
2448,1764562757.6963902,0.022411006,0.000189060,0.000757730,0.000091509,0.000425265,512
2449,1764562757.727604,0.021910110,0.000366157,0.000663736,0.000089946,0.000543805,512
2450,1764562757.8047311,0.066593225,0.000263848,0.000505374,0.000100766,0.000562419,512
2451,1764562757.8511758,0.035906259,0.000619655,0.000683142,0.000102530,0.000492280,512
2452,1764562757.91378,0.051487477,0.000229434,0.000538565,0.000129860,0.000755756,512
2453,1764562757.9332395,0.009826756,0.000186364,0.000749635,0.000052196,0.000299162,512
2454,1764562758.0409606,0.096251440,0.000130020,0.000884344,0.000057316,0.000305033,512
2455,1764562758.0702813,0.016707298,0.000368511,0.000843659,0.000121264,0.000545598,512
2456,1764562758.095384,0.011773592,0.000459379,0.001156747,0.000145599,0.000331232,512
2457,1764562758.1543157,0.046020085,0.000626287,0.000809045,0.000118649,0.000551088,512
2458,1764562758.1746626,0.011590394,0.000136743,0.000593186,0.000051315,0.000271241,512
2459,1764562758.2035475,0.020295377,0.000152762,0.000656614,0.000101407,0.000362861,512
2460,1764562758.2780688,0.059717491,0.000543745,0.000808463,0.000117187,0.000581575,512
2461,1764562758.3111627,0.018390798,0.000880046,0.000759693,0.000117608,0.000538054,512
2462,1764562758.340596,0.021255491,0.000300415,0.001017550,0.000050353,0.000438711,512
2463,1764562758.3975852,0.044340783,0.000252356,0.000794338,0.000208395,0.000748433,512
2464,1764562758.4284313,0.019130134,0.000457756,0.000688552,0.000102500,0.000557880,512
2465,1764562758.4775105,0.041192136,0.000146661,0.000776254,0.000103221,0.000619565,512
2466,1764562758.5390081,0.051096244,0.000172118,0.000650121,0.000100165,0.000610237,512
2467,1764562758.6007957,0.049440445,0.000649981,0.000672903,0.000050874,0.000295716,512
2468,1764562758.6551645,0.040273798,0.001076780,0.000576435,0.000119530,0.000425677,512
2469,1764562758.6817536,0.015765478,0.000170274,0.001025214,0.000214065,0.000817350,512
2470,1764562758.7311893,0.038483811,0.000239552,0.000729328,0.000152462,0.000716454,512
2471,1764562758.7634456,0.019800663,0.000668525,0.000616659,0.000106527,0.000536431,512
2472,1764562758.807877,0.031338379,0.000443760,0.000739567,0.000071853,0.000638319,512
2473,1764562758.8499794,0.031576830,0.000376926,0.000647827,0.000048990,0.000284556,512
2474,1764562758.8807893,0.022899197,0.000195461,0.000483794,0.000051745,0.000430876,512
2475,1764562758.8972473,0.008858967,0.000201893,0.000468305,0.000056154,0.000505574,512
2476,1764562758.93045,0.023343519,0.000149065,0.000509301,0.000193428,0.000884885,512
2477,1764562758.9966464,0.054551317,0.000309672,0.000677141,0.000097530,0.000486900,512
2478,1764562759.0236363,0.016011191,0.000124440,0.000602914,0.000123468,0.000587715,512
2479,1764562759.101887,0.064956651,0.000413444,0.000694703,0.000048690,0.000285046,512
2480,1764562759.1388254,0.024612513,0.000670068,0.000518759,0.000219877,0.000738675,512
2481,1764562759.173792,0.024290579,0.000119991,0.000783337,0.000050984,0.000320422,512
2482,1764562759.2023141,0.017879854,0.000808184,0.000742562,0.000097390,0.000504462,512
2483,1764562759.2273002,0.016847647,0.000299203,0.000690716,0.000089816,0.000502809,512
2484,1764562759.2644122,0.028272225,0.000296638,0.000529238,0.000053389,0.000300024,512
2485,1764562759.3158548,0.041520632,0.000445673,0.000563882,0.000046206,0.000281050,512
2486,1764562759.3579772,0.033642747,0.000401071,0.000611630,0.000049772,0.000298892,512
2487,1764562759.3918877,0.023537827,0.000294193,0.000624854,0.000045454,0.000281631,512
2488,1764562759.4167533,0.017684443,0.000216761,0.000620316,0.000089154,0.000289235,512
2489,1764562759.4833658,0.054520380,0.000181265,0.000741881,0.000054451,0.000346230,512
2490,1764562759.5182624,0.027618116,0.000130992,0.000942522,0.000096378,0.000493181,512
2491,1764562759.569104,0.038546667,0.000782164,0.000865569,0.000068085,0.000301507,512
2492,1764562759.61124,0.029274005,0.001011900,0.000771185,0.000099594,0.000480678,512
2493,1764562759.6582994,0.034632705,0.000213034,0.000731942,0.000054771,0.000345428,512
2494,1764562759.7557735,0.085260594,0.000282672,0.001003865,0.000128658,0.000702047,512
2495,1764562759.7965167,0.027670202,0.000292821,0.001057254,0.000120503,0.000555426,512
2496,1764562759.9224734,0.112788804,0.000322726,0.000772858,0.000119952,0.000759593,512
2497,1764562759.966003,0.031723742,0.000172208,0.000804486,0.000055783,0.000967618,512
2498,1764562760.0138962,0.034822918,0.000952129,0.000584209,0.000204788,0.000862674,512
2499,1764562760.0332205,0.013044090,0.000103671,0.000617331,0.000069238,0.000278795,512
2500,1764562760.060717,0.021083233,0.000095457,0.000696858,0.000087652,0.000440023,512
2501,1764562760.0903156,0.022549862,0.000174913,0.001190539,0.000056174,0.000286580,512
2502,1764562760.1120477,0.014933871,0.000166057,0.000754044,0.000091349,0.000376476,512
2503,1764562760.1279309,0.009995898,0.000086229,0.000611139,0.000076120,0.000374452,512
2504,1764562760.1563516,0.020724931,0.000198126,0.001076127,0.000046876,0.000454560,512
