Iteration,timestamp,event,time_s,cpu_before,cpu_after,mem_before,mem_after,ciphertext_bytes
0,1764562564.6322927,server_rsa_keygen,0.023671224,0.00,84.10,42201088,42291200,
2966,1764562779.014172,rsa_handshake,0.000460712|0.000066062,0.00,0.00,43700224,43700224,512
2967,1764562779.069142,rsa_handshake,0.000350498|0.000041507,0.00,0.00,43700224,43700224,512
2968,1764562779.0856953,rsa_handshake,0.000211230|0.000033001,0.00,0.00,43700224,43700224,512
2969,1764562779.1010714,rsa_handshake,0.000224775|0.000032980,0.00,0.00,43700224,43700224,512
2970,1764562779.1514897,rsa_handshake,0.000245223|0.000037089,0.00,0.00,43700224,43700224,512
2971,1764562779.1864274,rsa_handshake,0.000234343|0.000036337,0.00,0.00,43700224,43700224,512
2972,1764562779.208256,rsa_handshake,0.000239172|0.000037890,0.00,0.00,43700224,43700224,512
2973,1764562779.238074,rsa_handshake,0.000276851|0.000049952,0.00,0.00,43700224,43700224,512
2974,1764562779.2856224,rsa_handshake,0.000237308|0.000039342,0.00,3103.20,43700224,43700224,512
2975,1764562779.3081944,rsa_handshake,0.000238280|0.000036006,0.00,0.00,43700224,43700224,512
2976,1764562779.3688295,rsa_handshake,0.000282552|0.000043831,0.00,0.00,43700224,43700224,512
2977,1764562779.4011931,rsa_handshake,0.000458918|0.000033913,0.00,0.00,43700224,43700224,512
2978,1764562779.4268708,rsa_handshake,0.000230116|0.000034714,0.00,0.00,43700224,43700224,512
2979,1764562779.4508276,rsa_handshake,0.000240995|0.000038131,0.00,3073.10,43700224,43700224,512
2980,1764562779.4697444,rsa_handshake,0.000232650|0.000035946,0.00,0.00,43700224,43700224,512
2981,1764562779.492895,rsa_handshake,0.000248849|0.000041947,0.00,0.00,43700224,43700224,512
2982,1764562779.5294085,rsa_handshake,0.000235796|0.000035616,0.00,0.00,43700224,43700224,512
2983,1764562779.5576499,rsa_handshake,0.000421770|0.000071452,0.00,0.00,43700224,43700224,512
2984,1764562779.5843024,rsa_handshake,0.000238620|0.000037138,0.00,0.00,43700224,43700224,512
2985,1764562779.6075728,rsa_handshake,0.000280679|0.000048730,0.00,0.00,43700224,43700224,512
2986,1764562779.622176,rsa_handshake,0.000258267|0.000041677,0.00,0.00,43700224,43700224,512
2987,1764562779.653542,rsa_handshake,0.000223994|0.000034333,0.00,0.00,43700224,43700224,512
2988,1764562779.6761515,rsa_handshake,0.000238381|0.000036357,0.00,0.00,43700224,43700224,512
2989,1764562779.778005,rsa_handshake,0.000243470|0.000036638,0.00,0.00,43700224,43700224,512
2990,1764562779.826766,rsa_handshake,0.000474807|0.000073897,0.00,0.00,43700224,43700224,512
2991,1764562779.8687148,rsa_handshake,0.000235415|0.000038962,0.00,0.00,43700224,43700224,512
2992,1764562779.9261749,rsa_handshake,0.000546189|0.000083274,0.00,0.00,43700224,43700224,512
2993,1764562779.9428566,rsa_handshake,0.000520461|0.000079647,0.00,0.00,43700224,43700224,512
2994,1764562779.9792783,rsa_handshake,0.000406741|0.000035405,0.00,0.00,43700224,43700224,512
2995,1764562780.0799308,rsa_handshake,0.000525542|0.000087271,0.00,0.00,43700224,43700224,512
2996,1764562780.112036,rsa_handshake,0.000380243|0.000061864,0.00,0.00,43700224,43700224,512
2997,1764562780.1426332,rsa_handshake,0.000329348|0.000035054,0.00,0.00,43700224,43700224,512
2998,1764562780.1624358,rsa_handshake,0.000522966|0.000089345,0.00,0.00,43700224,43700224,512
2999,1764562780.1897314,rsa_handshake,0.000279065|0.000044021,0.00,0.00,43700224,43700224,512
3000,1764562780.213488,rsa_handshake,0.000234272|0.000039262,0.00,0.00,43700224,43700224,512
3001,1764562780.2269208,rsa_handshake,0.000425256|0.000063939,0.00,0.00,43700224,43700224,512
3002,1764562780.249768,rsa_handshake,0.000422831|0.000068286,0.00,0.00,43700224,43700224,512
3003,1764562780.2739708,rsa_handshake,0.000273987|0.000043120,0.00,0.00,43700224,43700224,512
3004,1764562780.2959828,rsa_handshake,0.000470419|0.000060693,0.00,0.00,43700224,43700224,512
3005,1764562780.3366337,rsa_handshake,0.000453658|0.000069529,0.00,0.00,43700224,43700224,512
3006,1764562780.365688,rsa_handshake,0.000454650|0.000038100,0.00,0.00,43700224,43700224,512
3007,1764562780.3920639,rsa_handshake,0.000418353|0.000035766,0.00,0.00,43700224,43700224,512
3008,1764562780.450303,rsa_handshake,0.000241005|0.000036448,0.00,0.00,43700224,43700224,512
3009,1764562780.4769266,rsa_handshake,0.000443810|0.000039683,0.00,0.00,43700224,43700224,512
3010,1764562780.4939823,rsa_handshake,0.000232630|0.000035405,0.00,0.00,43700224,43700224,512
3011,1764562780.5188549,rsa_handshake,0.000236517|0.000036668,0.00,0.00,43700224,43700224,512
3012,1764562780.5694861,rsa_handshake,0.000233401|0.000034935,0.00,0.00,43700224,43700224,512
3013,1764562780.5905588,rsa_handshake,0.000303260|0.000055903,0.00,0.00,43700224,43700224,512
3014,1764562780.6143942,rsa_handshake,0.000246054|0.000040344,0.00,0.00,43700224,43700224,512
3015,1764562780.6332626,rsa_handshake,0.000248159|0.000040254,0.00,0.00,43700224,43700224,512
3016,1764562780.6515563,rsa_handshake,0.000237018|0.000035566,0.00,0.00,43700224,43700224,512
3017,1764562780.6711628,rsa_handshake,0.000434383|0.000091068,0.00,0.00,43700224,43700224,512
3018,1764562780.7096322,rsa_handshake,0.000233301|0.000036107,0.00,0.00,43700224,43700224,512
3019,1764562780.7177083,rsa_handshake,0.000426388|0.000063988,0.00,0.00,43700224,43700224,512
3020,1764562780.739283,rsa_handshake,0.000259009|0.000040605,0.00,0.00,43700224,43700224,512
3021,1764562780.7769718,rsa_handshake,0.000240224|0.000042118,0.00,0.00,43700224,43700224,512
3022,1764562780.8436189,rsa_handshake,0.000231688|0.000036287,0.00,0.00,43700224,43700224,512
3023,1764562780.8793511,rsa_handshake,0.000228552|0.000035275,0.00,0.00,43700224,43700224,512
3024,1764562780.9130695,rsa_handshake,0.000242488|0.000037870,0.00,0.00,43700224,43700224,512
3025,1764562780.996591,rsa_handshake,0.000246445|0.000035566,0.00,0.00,43700224,43700224,512
3026,1764562781.0271878,rsa_handshake,0.000221980|0.000033152,0.00,0.00,43700224,43700224,512
3027,1764562781.0992448,rsa_handshake,0.000269037|0.000041838,0.00,0.00,43700224,43700224,512
3028,1764562781.114437,rsa_handshake,0.000229484|0.000037600,0.00,0.00,43700224,43700224,512
3029,1764562781.1832507,rsa_handshake,0.000237299|0.000037118,0.00,0.00,43700224,43700224,512
3030,1764562781.2261395,rsa_handshake,0.000241637|0.000034965,0.00,0.00,43700224,43700224,512
3031,1764562781.313034,rsa_handshake,0.000248209|0.000052567,0.00,0.00,43700224,43700224,512
3032,1764562781.3467774,rsa_handshake,0.000251564|0.000037249,0.00,0.00,43700224,43700224,512
3033,1764562781.40327,rsa_handshake,0.000227841|0.000035435,0.00,0.00,43700224,43700224,512
3034,1764562781.4151604,rsa_handshake,0.000253839|0.000038571,0.00,0.00,43700224,43700224,512
3035,1764562781.4542282,rsa_handshake,0.000223913|0.000034013,0.00,0.00,43700224,43700224,512
3036,1764562781.4826488,rsa_handshake,0.000259449|0.000035946,0.00,0.00,43700224,43700224,512
3037,1764562781.540992,rsa_handshake,0.000247758|0.000036337,0.00,0.00,43700224,43700224,512
3038,1764562781.576486,rsa_handshake,0.000538886|0.000037820,0.00,0.00,43700224,43700224,512
3039,1764562781.6076713,rsa_handshake,0.000419175|0.000037830,0.00,0.00,43700224,43700224,512
3040,1764562781.6391613,rsa_handshake,0.000266773|0.000054170,0.00,0.00,43700224,43700224,512
3041,1764562781.6772811,rsa_handshake,0.000943543|0.000042699,0.00,0.00,43700224,43700224,512
3042,1764562781.7529798,rsa_handshake,0.000381155|0.000039513,0.00,0.00,43700224,43700224,512
3043,1764562781.8430836,rsa_handshake,0.000283374|0.000049642,0.00,0.00,43700224,43700224,512
3044,1764562781.9002724,rsa_handshake,0.000432399|0.000064639,0.00,0.00,43700224,43700224,512
3045,1764562781.9339225,rsa_handshake,0.000419115|0.000064149,0.00,0.00,43700224,43700224,512
3046,1764562781.951603,rsa_handshake,0.000413995|0.000063577,0.00,0.00,43700224,43700224,512
3047,1764562782.0139308,rsa_handshake,0.000255622|0.000041687,0.00,0.00,43700224,43700224,512
3048,1764562782.0277176,rsa_handshake,0.000374852|0.000034463,0.00,0.00,43700224,43700224,512
3049,1764562782.0757551,rsa_handshake,0.000412392|0.000035505,0.00,0.00,43700224,43700224,512
3050,1764562782.0951,rsa_handshake,0.000403415|0.000063738,0.00,0.00,43700224,43700224,512
3051,1764562782.1253026,rsa_handshake,0.000369733|0.000057696,0.00,0.00,43700224,43700224,512
3052,1764562782.1693459,rsa_handshake,0.000271552|0.000044963,0.00,0.00,43700224,43700224,512
3053,1764562782.2182832,rsa_handshake,0.000234663|0.000035916,0.00,0.00,43700224,43700224,512
3054,1764562782.2637694,rsa_handshake,0.000237078|0.000040194,0.00,0.00,43700224,43700224,512
3055,1764562782.2878277,rsa_handshake,0.000245925|0.000038471,0.00,0.00,43700224,43700224,512
3056,1764562782.3366528,rsa_handshake,0.000226178|0.000035695,0.00,0.00,43700224,43700224,512
3057,1764562782.372301,rsa_handshake,0.000242808|0.000038922,0.00,0.00,43700224,43700224,512
3058,1764562782.4255688,rsa_handshake,0.000229775|0.000035977,0.00,0.00,43700224,43700224,512
3059,1764562782.4659874,rsa_handshake,0.000272684|0.000039583,0.00,0.00,43700224,43700224,512
3060,1764562782.4838498,rsa_handshake,0.000221499|0.000033391,0.00,0.00,43700224,43700224,512
3061,1764562782.5865498,rsa_handshake,0.000230025|0.000035385,0.00,0.00,43700224,43700224,512
3062,1764562782.6839805,rsa_handshake,0.000249762|0.000038221,0.00,0.00,43700224,43700224,512
3063,1764562782.71946,rsa_handshake,0.000274057|0.000044322,0.00,2573.60,43700224,43700224,512
3064,1764562782.7500455,rsa_handshake,0.000251905|0.000045274,0.00,0.00,43700224,43700224,512
3065,1764562782.7605517,rsa_handshake,0.000255362|0.000040465,0.00,0.00,43700224,43700224,512
3066,1764562782.77752,rsa_handshake,0.000446805|0.000068547,0.00,0.00,43700224,43700224,512
3067,1764562782.8992643,rsa_handshake,0.000244232|0.000037469,0.00,0.00,43700224,43700224,512
3068,1764562782.9443955,rsa_handshake,0.000586444|0.000086831,0.00,0.00,43700224,43700224,512
3069,1764562783.0094283,rsa_handshake,0.000489835|0.000081019,0.00,0.00,43700224,43700224,512
3070,1764562783.0265903,rsa_handshake,0.000432659|0.000068607,0.00,0.00,43700224,43700224,512
3071,1764562783.0590098,rsa_handshake,0.000427370|0.000071823,0.00,0.00,43700224,43700224,512
3072,1764562783.079652,rsa_handshake,0.000479115|0.000078004,0.00,0.00,43700224,43700224,512
3073,1764562783.1053028,rsa_handshake,0.000958170|0.000036909,0.00,913.40,43700224,43700224,512
3074,1764562783.2296243,rsa_handshake,0.000457405|0.000069559,0.00,0.00,43700224,43700224,512
3075,1764562783.2656298,rsa_handshake,0.000240685|0.000038101,0.00,0.00,43700224,43700224,512
3076,1764562783.3524096,rsa_handshake,0.000227250|0.000034674,0.00,0.00,43700224,43700224,512
3077,1764562783.381875,rsa_handshake,0.000442338|0.000068847,0.00,0.00,43700224,43700224,512
3078,1764562783.4269795,rsa_handshake,0.000412522|0.000047217,0.00,0.00,43700224,43700224,512
3079,1764562783.447189,rsa_handshake,0.000442127|0.000050834,0.00,1774.90,43700224,43700224,512
3080,1764562783.4621358,rsa_handshake,0.000446344|0.000073646,0.00,0.00,43700224,43700224,512
3081,1764562783.5058913,rsa_handshake,0.000458087|0.000072674,0.00,0.00,43700224,43700224,512
3082,1764562783.5275624,rsa_handshake,0.000417833|0.000062956,0.00,0.00,43700224,43700224,512
3083,1764562783.595885,rsa_handshake,0.000236787|0.000039363,0.00,0.00,43700224,43700224,512
3084,1764562783.62994,rsa_handshake,0.000254430|0.000046887,0.00,0.00,43700224,43700224,512
3085,1764562783.6547372,rsa_handshake,0.000438600|0.000091228,0.00,0.00,43700224,43700224,512
3086,1764562783.7172036,rsa_handshake,0.000323007|0.000049481,0.00,0.00,43700224,43700224,512
3087,1764562783.7445233,rsa_handshake,0.000239121|0.000037519,0.00,0.00,43700224,43700224,512
3088,1764562783.7675028,rsa_handshake,0.000539296|0.000080699,0.00,0.00,43700224,43700224,512
3089,1764562783.7897701,rsa_handshake,0.000282812|0.000046466,0.00,0.00,43700224,43700224,512
3090,1764562783.8204134,rsa_handshake,0.000441545|0.000066323,0.00,0.00,43700224,43700224,512
3091,1764562783.8942385,rsa_handshake,0.000242659|0.000037569,0.00,0.00,43700224,43700224,512
3092,1764562783.9249904,rsa_handshake,0.000333075|0.000035095,0.00,0.00,43700224,43700224,512
3093,1764562783.9740791,rsa_handshake,0.000462905|0.000039883,0.00,0.00,43700224,43700224,512
3094,1764562783.998602,rsa_handshake,0.000295656|0.000055612,0.00,0.00,43700224,43700224,512
3095,1764562784.0713978,rsa_handshake,0.000232379|0.000068406,0.00,0.00,43700224,43700224,512
3096,1764562784.1444728,rsa_handshake,0.000524179|0.000099013,0.00,0.00,43700224,43700224,512
3097,1764562784.204827,rsa_handshake,0.000324690|0.000051615,0.00,0.00,43700224,43700224,512
3098,1764562784.2299244,rsa_handshake,0.000296658|0.000052868,0.00,0.00,43700224,43700224,512
3099,1764562784.2850077,rsa_handshake,0.000340970|0.000041126,0.00,0.00,43700224,43700224,512
3100,1764562784.3028948,rsa_handshake,0.000534779|0.000081050,0.00,0.00,43700224,43700224,512
3101,1764562784.3352084,rsa_handshake,0.000440584|0.000069789,0.00,0.00,43700224,43700224,512
3102,1764562784.346223,rsa_handshake,0.000428382|0.000064669,0.00,0.00,43700224,43700224,512
3103,1764562784.3689947,rsa_handshake,0.000523557|0.000040695,0.00,0.00,43700224,43700224,512
3104,1764562784.380828,rsa_handshake,0.000259169|0.000049621,0.00,0.00,43700224,43700224,512
3105,1764562784.407137,rsa_handshake,0.000541290|0.000053028,0.00,0.00,43700224,43700224,512
3106,1764562784.432789,rsa_handshake,0.000286299|0.000043951,0.00,0.00,43700224,43700224,512
3107,1764562784.4502842,rsa_handshake,0.000239122|0.000036347,0.00,0.00,43700224,43700224,512
3108,1764562784.472799,rsa_handshake,0.000244642|0.000037500,0.00,0.00,43700224,43700224,512
3109,1764562784.5177925,rsa_handshake,0.000259509|0.000041717,0.00,0.00,43700224,43700224,512
3110,1764562784.548079,rsa_handshake,0.000281701|0.000045193,0.00,0.00,43700224,43700224,512
3111,1764562784.6144462,rsa_handshake,0.000270069|0.000046396,0.00,2661.10,43700224,43700224,512
3112,1764562784.7314556,rsa_handshake,0.000259600|0.000042949,0.00,0.00,43700224,43700224,512
3113,1764562784.7725515,rsa_handshake,0.000269508|0.000041346,0.00,0.00,43700224,43700224,512
3114,1764562784.8212316,rsa_handshake,0.000243751|0.000038281,0.00,0.00,43700224,43700224,512
3115,1764562784.8500175,rsa_handshake,0.000245614|0.000036598,0.00,0.00,43700224,43700224,512
3116,1764562784.8730004,rsa_handshake,0.000279456|0.000046827,0.00,0.00,43700224,43700224,512
3117,1764562784.9448717,rsa_handshake,0.000238200|0.000041517,0.00,0.00,43700224,43700224,512
3118,1764562784.987155,rsa_handshake,0.000266442|0.000038131,0.00,0.00,43700224,43700224,512
3119,1764562785.0202024,rsa_handshake,0.000254441|0.000042108,0.00,0.00,43700224,43700224,512
3120,1764562785.0601912,rsa_handshake,0.000276561|0.000060882,0.00,0.00,43700224,43700224,512
3121,1764562785.08238,rsa_handshake,0.000241867|0.000037068,0.00,0.00,43700224,43700224,512
3122,1764562785.1334052,rsa_handshake,0.000244712|0.000037509,0.00,0.00,43700224,43700224,512
3123,1764562785.1632607,rsa_handshake,0.000239803|0.000041526,0.00,0.00,43700224,43700224,512
3124,1764562785.2011173,rsa_handshake,0.000247037|0.000036948,0.00,0.00,43700224,43700224,512
3125,1764562785.215009,rsa_handshake,0.000320612|0.000048359,0.00,0.00,43700224,43700224,512
3126,1764562785.2474384,rsa_handshake,0.000367499|0.000068887,0.00,0.00,43700224,43700224,512
3127,1764562785.2951996,rsa_handshake,0.000470449|0.000082533,0.00,0.00,43700224,43700224,512
3128,1764562785.3142,rsa_handshake,0.000338054|0.000056294,0.00,2162.90,43700224,43700224,512
3129,1764562785.3454185,rsa_handshake,0.000467113|0.000070601,0.00,0.00,43700224,43700224,512
3130,1764562785.3622973,rsa_handshake,0.000452126|0.000067204,0.00,0.00,43700224,43700224,512
3131,1764562785.3786824,rsa_handshake,0.000258959|0.000038902,0.00,0.00,43700224,43700224,512
3132,1764562785.4325814,rsa_handshake,0.000243049|0.000038230,0.00,0.00,43700224,43700224,512
3133,1764562785.4488869,rsa_handshake,0.000377767|0.000058558,0.00,0.00,43700224,43700224,512
3134,1764562785.4683974,rsa_handshake,0.000230667|0.000034534,0.00,0.00,43700224,43700224,512
3135,1764562785.486156,rsa_handshake,0.000239813|0.000034884,0.00,0.00,43700224,43700224,512
3136,1764562785.5080621,rsa_handshake,0.000246346|0.000037930,0.00,0.00,43700224,43700224,512
3137,1764562785.5396838,rsa_handshake,0.000478594|0.000037649,0.00,0.00,43700224,43700224,512
3138,1764562785.6176624,rsa_handshake,0.000247267|0.000041066,0.00,0.00,43700224,43700224,512
3139,1764562785.6327374,rsa_handshake,0.000244071|0.000038080,0.00,0.00,43700224,43700224,512
3140,1764562785.6490374,rsa_handshake,0.000236588|0.000035415,0.00,0.00,43700224,43700224,512
3141,1764562785.71739,rsa_handshake,0.000231418|0.000036057,0.00,0.00,43700224,43700224,512
3142,1764562785.7519507,rsa_handshake,0.000225747|0.000043461,0.00,0.00,43700224,43700224,512
3143,1764562785.7678497,rsa_handshake,0.000220918|0.000035546,0.00,0.00,43700224,43700224,512
3144,1764562785.8063498,rsa_handshake,0.000307448|0.000048740,0.00,0.00,43700224,43700224,512
3145,1764562785.8296442,rsa_handshake,0.000261654|0.000042298,0.00,0.00,43700224,43700224,512
3146,1764562785.8829703,rsa_handshake,0.000487721|0.000074929,0.00,0.00,43700224,43700224,512
3147,1764562785.9013143,rsa_handshake,0.000255662|0.000039272,0.00,0.00,43700224,43700224,512
3148,1764562785.9281693,rsa_handshake,0.000251976|0.000038070,0.00,0.00,43700224,43700224,512
3149,1764562786.0159943,rsa_handshake,0.000248830|0.000043610,0.00,0.00,43700224,43700224,512
3150,1764562786.0502949,rsa_handshake,0.000234793|0.000036528,0.00,0.00,43700224,43700224,512
3151,1764562786.0934858,rsa_handshake,0.000250834|0.000035355,0.00,0.00,43700224,43700224,512
3152,1764562786.1030912,rsa_handshake,0.000253729|0.000034173,0.00,3026.50,43700224,43700224,512
3153,1764562786.1249142,rsa_handshake,0.000223733|0.000041427,0.00,0.00,43700224,43700224,512
3154,1764562786.1503031,rsa_handshake,0.000220948|0.000034443,0.00,0.00,43700224,43700224,512
3155,1764562786.2033045,rsa_handshake,0.000224685|0.000034574,0.00,0.00,43700224,43700224,512
3156,1764562786.2197838,rsa_handshake,0.000219676|0.000033742,0.00,0.00,43700224,43700224,512
3157,1764562786.2709658,rsa_handshake,0.000240915|0.000035476,0.00,0.00,43700224,43700224,512
3158,1764562786.292536,rsa_handshake,0.000232089|0.000035997,0.00,0.00,43700224,43700224,512
3159,1764562786.3501656,rsa_handshake,0.000239192|0.000064830,0.00,0.00,43700224,43700224,512
3160,1764562786.397384,rsa_handshake,0.000235776|0.000040034,0.00,0.00,43700224,43700224,512
3161,1764562786.4259079,rsa_handshake,0.000352772|0.000050573,0.00,0.00,43700224,43700224,512
3162,1764562786.5048177,rsa_handshake,0.000527103|0.000051996,0.00,0.00,43700224,43700224,512
3163,1764562786.5336573,rsa_handshake,0.000277453|0.000043681,0.00,0.00,43700224,43700224,512
3164,1764562786.5688717,rsa_handshake,0.000248309|0.000041828,0.00,0.00,43700224,43700224,512
3165,1764562786.6111224,rsa_handshake,0.000336241|0.000044362,0.00,0.00,43700224,43700224,512
3166,1764562786.6345968,rsa_handshake,0.000261463|0.000045654,0.00,0.00,43700224,43700224,512
3167,1764562786.6753852,rsa_handshake,0.000383979|0.000046797,0.00,0.00,43700224,43700224,512
3168,1764562786.7087781,rsa_handshake,0.000249140|0.000040104,0.00,0.00,43700224,43700224,512
3169,1764562786.7419503,rsa_handshake,0.000483824|0.000051936,0.00,0.00,43700224,43700224,512
3170,1764562786.7596068,rsa_handshake,0.000234623|0.000036237,0.00,0.00,43700224,43700224,512
3171,1764562786.7934134,rsa_handshake,0.000230717|0.000056785,0.00,0.00,43700224,43700224,512
3172,1764562786.8531501,rsa_handshake,0.000250814|0.000037078,0.00,0.00,43700224,43700224,512
3173,1764562786.8776736,rsa_handshake,0.000226699|0.000036929,0.00,0.00,43700224,43700224,512
3174,1764562786.9351244,rsa_handshake,0.000444541|0.000067484,0.00,0.00,43700224,43700224,512
3175,1764562786.98243,rsa_handshake,0.000256184|0.000035135,0.00,0.00,43700224,43700224,512
3176,1764562787.0079408,rsa_handshake,0.000236878|0.000037229,0.00,0.00,43700224,43700224,512
3177,1764562787.0531044,rsa_handshake,0.000234163|0.000035155,0.00,0.00,43700224,43700224,512
3178,1764562787.1184294,rsa_handshake,0.000230906|0.000034553,0.00,0.00,43700224,43700224,512
3179,1764562787.1329117,rsa_handshake,0.000217282|0.000038411,0.00,0.00,43700224,43700224,512
3180,1764562787.1719954,rsa_handshake,0.000243510|0.000038792,0.00,3031.60,43700224,43700224,512
3181,1764562787.2083004,rsa_handshake,0.000234984|0.000037379,0.00,0.00,43700224,43700224,512
3182,1764562787.244333,rsa_handshake,0.000238220|0.000037940,0.00,0.00,43700224,43700224,512
3183,1764562787.2561326,rsa_handshake,0.000247848|0.000066363,0.00,0.00,43700224,43700224,512
3184,1764562787.2699826,rsa_handshake,0.000258828|0.000040464,0.00,0.00,43700224,43700224,512
3185,1764562787.2998006,rsa_handshake,0.000260902|0.000040225,0.00,0.00,43700224,43700224,512
3186,1764562787.3431754,rsa_handshake,0.000267704|0.000041366,0.00,0.00,43700224,43700224,512
3187,1764562787.3951645,rsa_handshake,0.000237078|0.000036037,0.00,0.00,43700224,43700224,512
3188,1764562787.46846,rsa_handshake,0.000234193|0.000035296,0.00,0.00,43700224,43700224,512
3189,1764562787.4819906,rsa_handshake,0.000282843|0.000050032,0.00,0.00,43700224,43700224,512
3190,1764562787.5236974,rsa_handshake,0.000265601|0.000036798,0.00,0.00,43700224,43700224,512
3191,1764562787.5818934,rsa_handshake,0.000248449|0.000036197,0.00,0.00,43700224,43700224,512
3192,1764562787.6166568,rsa_handshake,0.000251785|0.000042188,0.00,0.00,43700224,43700224,512
3193,1764562787.657404,rsa_handshake,0.000246185|0.000039383,0.00,0.00,43700224,43700224,512
3194,1764562787.6676872,rsa_handshake,0.000236016|0.000040656,0.00,0.00,43700224,43700224,512
3195,1764562787.6936812,rsa_handshake,0.000263026|0.000041387,0.00,0.00,43700224,43700224,512
3196,1764562787.7239175,rsa_handshake,0.000257035|0.000045754,0.00,0.00,43700224,43700224,512
3197,1764562787.7700417,rsa_handshake,0.000234684|0.000035225,0.00,0.00,43700224,43700224,512
3198,1764562787.791796,rsa_handshake,0.000220027|0.000034133,0.00,0.00,43700224,43700224,512
3199,1764562787.8131595,rsa_handshake,0.000237669|0.000035525,0.00,0.00,43700224,43700224,512
3200,1764562787.8709736,rsa_handshake,0.000234834|0.000052507,0.00,0.00,43700224,43700224,512
3201,1764562787.8975236,rsa_handshake,0.000470719|0.000034404,0.00,0.00,43700224,43700224,512
3202,1764562787.9840598,rsa_handshake,0.000269679|0.000042699,0.00,0.00,43700224,43700224,512
3203,1764562788.0130632,rsa_handshake,0.000440764|0.000067595,0.00,0.00,43700224,43700224,512
3204,1764562788.0479875,rsa_handshake,0.000287020|0.000044121,0.00,0.00,43700224,43700224,512
3205,1764562788.0662293,rsa_handshake,0.000237689|0.000036919,0.00,0.00,43700224,43700224,512
3206,1764562788.100039,rsa_handshake,0.000250573|0.000051334,0.00,0.00,43700224,43700224,512
3207,1764562788.1274571,rsa_handshake,0.000272112|0.000034894,0.00,0.00,43700224,43700224,512
3208,1764562788.1666737,rsa_handshake,0.000325040|0.000049682,0.00,0.00,43700224,43700224,512
3209,1764562788.195768,rsa_handshake,0.000376455|0.000039903,0.00,0.00,43700224,43700224,512
3210,1764562788.2066636,rsa_handshake,0.000261133|0.000038080,0.00,0.00,43700224,43700224,512
3211,1764562788.2592783,rsa_handshake,0.000437518|0.000035205,0.00,0.00,43700224,43700224,512
3212,1764562788.3024116,rsa_handshake,0.000234673|0.000036447,0.00,0.00,43700224,43700224,512
3213,1764562788.3353815,rsa_handshake,0.000250422|0.000039493,0.00,0.00,43700224,43700224,512
3214,1764562788.370041,rsa_handshake,0.000272524|0.000042709,0.00,0.00,43700224,43700224,512
3215,1764562788.4095135,rsa_handshake,0.000280839|0.000048099,0.00,0.00,43700224,43700224,512
3216,1764562788.4310722,rsa_handshake,0.000279426|0.000046716,0.00,0.00,43700224,43700224,512
3217,1764562788.462412,rsa_handshake,0.000231888|0.000038240,0.00,0.00,43700224,43700224,512
3218,1764562788.4767146,rsa_handshake,0.000261573|0.000044012,0.00,0.00,43700224,43700224,512
3219,1764562788.4974735,rsa_handshake,0.000247878|0.000036768,0.00,0.00,43700224,43700224,512
3220,1764562788.6107805,rsa_handshake,0.000230656|0.000035155,0.00,3211.30,43700224,43700224,512
3221,1764562788.6445057,rsa_handshake,0.000233331|0.000041938,0.00,0.00,43700224,43700224,512
3222,1764562788.6915367,rsa_handshake,0.000248299|0.000039013,0.00,0.00,43700224,43700224,512
3223,1764562788.7041583,rsa_handshake,0.000252126|0.000040314,0.00,0.00,43700224,43700224,512
3224,1764562788.8143706,rsa_handshake,0.000246806|0.000042979,0.00,0.00,43700224,43700224,512
3225,1764562788.8400884,rsa_handshake,0.000269007|0.000047297,0.00,0.00,43700224,43700224,512
3226,1764562788.8850672,rsa_handshake,0.000249351|0.000037339,0.00,0.00,43700224,43700224,512
3227,1764562788.9019246,rsa_handshake,0.000237328|0.000041466,0.00,3075.30,43700224,43700224,512
3228,1764562788.93437,rsa_handshake,0.000240695|0.000036397,0.00,0.00,43700224,43700224,512
3229,1764562788.9587123,rsa_handshake,0.000447517|0.000080148,0.00,0.00,43700224,43700224,512
3230,1764562789.0509496,rsa_handshake,0.000234192|0.000057025,0.00,0.00,43700224,43700224,512
3231,1764562789.0697315,rsa_handshake,0.000226699|0.000034003,0.00,0.00,43700224,43700224,512
3232,1764562789.1141076,rsa_handshake,0.000256684|0.000043090,0.00,0.00,43700224,43700224,512
3233,1764562789.1290195,rsa_handshake,0.000440994|0.000032730,0.00,0.00,43700224,43700224,512
3234,1764562789.1416602,rsa_handshake,0.000251745|0.000038151,0.00,0.00,43700224,43700224,512
3235,1764562789.195464,rsa_handshake,0.000283103|0.000039864,0.00,0.00,43700224,43700224,512
3236,1764562789.2093592,rsa_handshake,0.000532023|0.000078726,0.00,0.00,43700224,43700224,512
3237,1764562789.2370253,rsa_handshake,0.000322586|0.000056374,0.00,0.00,43700224,43700224,512
3238,1764562789.2659822,rsa_handshake,0.000478454|0.000077313,0.00,0.00,43700224,43700224,512
3239,1764562789.3503969,rsa_handshake,0.000229654|0.000035675,0.00,0.00,43700224,43700224,512
3240,1764562789.402745,rsa_handshake,0.000233692|0.000035926,0.00,0.00,43700224,43700224,512
3241,1764562789.450789,rsa_handshake,0.000257496|0.000042439,0.00,0.00,43700224,43700224,512
3242,1764562789.5077496,rsa_handshake,0.000237609|0.000037349,0.00,0.00,43700224,43700224,512
3243,1764562789.533579,rsa_handshake,0.000228081|0.000035505,0.00,0.00,43700224,43700224,512
3244,1764562789.5567977,rsa_handshake,0.000233521|0.000036157,0.00,0.00,43700224,43700224,512
